8.38567838367 2274.98838864
24.8593425386 2274.98838864
41.3330066934 2274.98838864
57.8066708483 2274.98838864
74.2803350032 2274.98838864
90.7539991581 2274.98838864
107.227663313 2274.98838864
123.701327468 2274.98838864
140.174991623 2274.98838864
156.648655778 2274.98838864
173.122319932 2274.98838864
189.595984087 2274.98838864
206.069648242 2274.98838864
222.543312397 2274.98838864
239.016976552 2274.98838864
255.490640707 2274.98838864
271.964304862 2274.98838864
288.437969017 2274.98838864
304.911633171 2156.70663942
321.385297326 2038.41823188
337.858961481 2038.41823188
354.332625636 2038.41823188
370.806289791 2038.41823188
387.279953946 2038.41823188
403.753618101 2038.41823188
420.227282256 2038.41823188
436.70094641 2038.41823188
453.174610565 2038.41823188
469.64827472 1842.07270877
486.121938875 1842.07270877
502.59560303 1842.07270877
519.069267185 1842.07270877
535.54293134 2234.76375498
552.016595495 2234.76375498
568.49025965 2234.76375498
584.963923804 2234.76375498
601.437587959 2234.76375498
617.911252114 2798.59971712
634.384916269 2798.59971712
650.858580424 2798.59971712
667.332244579 2798.59971712
683.805908734 2798.59971712
700.279572889 3348.41639435
716.753237043 2673.26144775
733.226901198 2586.36051319
749.700565353 2586.36051319
766.174229508 2760.34320196
782.647893663 2760.34320196
799.121557818 2760.34320196
815.595221973 3201.50728989
832.068886128 3201.50728989
848.542550282 2616.27418832
865.016214437 2616.27418832
881.489878592 2616.27418832
897.963542747 2616.27418832
914.437206902 2841.83595546
930.910871057 3067.43584156
947.384535212 3067.43584156
963.858199367 3067.43584156
980.331863521 3067.43584156
996.805527676 3067.43584156
1013.27919183 3067.43584156
1029.75285599 3067.43584156
1046.22652014 3067.43584156
1062.7001843 3067.43584156
1079.17384845 3067.43584156
1095.64751261 3067.43584156
1112.12117676 3067.43584156
1128.59484092 3067.43584156
1145.06850507 3067.43584156
1161.54216923 3067.43584156
1178.01583338 3067.43584156
1194.48949753 3067.43584156
1210.96316169 3067.43584156
