1 0 0 0 0 0 100.000000 -nan
2 0 0 0 0 0 100.000000 -nan
3 0 0 0 0 0 100.000000 -nan
4 0 0 0 0 0 100.000000 -nan
5 0 0 0 0 0 100.000000 -nan
6 0 0 0 0 0 100.000000 -nan
7 0 0 0 0 0 100.000000 -nan
7 1 0 0 0 0 87.500000 -nan
7 2 0 0 0 0 77.777778 -nan
8 2 0 0 0 0 80.000000 -nan
9 2 0 0 0 0 81.818182 -nan
9 3 0 0 0 0 75.000000 -nan
10 3 0 0 0 0 76.923077 -nan
10 4 0 0 0 0 71.428571 -nan
11 4 0 0 0 0 73.333333 -nan
12 4 0 0 0 0 75.000000 -nan
13 4 0 0 0 0 76.470588 -nan
14 4 0 0 0 0 77.777778 -nan
14 5 0 0 0 0 73.684211 -nan
14 6 0 0 0 0 70.000000 -nan
15 6 0 0 0 0 71.428571 -nan
15 7 0 0 0 0 68.181818 -nan
16 7 0 0 0 0 69.565217 -nan
17 7 0 0 0 0 70.833333 -nan
18 7 0 0 0 0 72.000000 -nan
19 7 0 0 0 0 73.076923 -nan
19 8 0 0 0 0 70.370370 -nan
19 9 0 0 0 0 67.857143 -nan
20 9 0 0 0 0 68.965517 -nan
20 10 0 0 0 0 66.666667 -nan
21 10 0 0 0 0 67.741935 -nan
22 10 0 0 0 0 68.750000 -nan
23 10 0 0 0 0 69.696970 -nan
23 11 0 0 0 0 67.647059 -nan
23 12 0 0 0 0 65.714286 -nan
24 12 0 0 0 0 66.666667 -nan
24 13 0 0 0 0 64.864865 -nan
25 13 0 0 0 0 65.789474 -nan
26 13 0 0 0 0 66.666667 -nan
26 14 0 0 0 0 65.000000 -nan
27 14 0 0 0 0 65.853659 -nan
27 15 0 0 0 0 64.285714 -nan
28 15 0 0 0 0 65.116279 -nan
29 15 0 0 0 0 65.909091 -nan
30 15 0 0 0 0 66.666667 -nan
31 15 0 0 0 0 67.391304 -nan
32 15 0 0 0 0 68.085106 -nan
32 16 0 0 0 0 66.666667 -nan
33 16 0 0 0 0 67.346939 -nan
34 16 0 0 0 0 68.000000 -nan
35 16 0 0 0 0 68.627451 -nan
36 16 0 0 0 0 69.230769 -nan
37 16 0 0 0 0 69.811321 -nan
38 16 0 0 0 0 70.370370 -nan
39 16 0 0 0 0 70.909091 -nan
40 16 0 0 0 0 71.428571 -nan
41 16 0 0 0 0 71.929825 -nan
42 16 0 0 0 0 72.413793 -nan
43 16 0 0 0 0 72.881356 -nan
44 16 0 0 0 0 73.333333 -nan
45 16 0 0 0 0 73.770492 -nan
45 17 0 0 0 0 72.580645 -nan
46 17 0 0 0 0 73.015873 -nan
46 18 0 0 0 0 71.875000 -nan
47 18 0 0 0 0 72.307692 -nan
47 19 0 0 0 0 71.212121 -nan
48 19 0 0 0 0 71.641791 -nan
49 19 0 0 0 0 72.058824 -nan
50 19 0 0 0 0 72.463768 -nan
50 20 0 0 0 0 71.428571 -nan
50 21 0 0 0 0 70.422535 -nan
50 22 0 0 0 0 69.444444 -nan
51 22 0 0 0 0 69.863014 -nan
51 23 0 0 0 0 68.918919 -nan
51 24 0 0 0 0 68.000000 -nan
51 25 0 0 0 0 67.105263 -nan
51 26 0 0 0 0 66.233766 -nan
51 27 0 0 0 0 65.384615 -nan
51 28 0 0 0 0 64.556962 -nan
51 29 0 0 0 0 63.750000 -nan
51 30 0 0 0 0 62.962963 -nan
52 30 0 0 0 0 63.414634 -nan
52 31 0 0 0 0 62.650602 -nan
53 31 0 0 0 0 63.095238 -nan
53 32 0 0 0 0 62.352941 -nan
53 33 0 0 0 0 61.627907 -nan
54 33 0 0 0 0 62.068966 -nan
55 33 0 0 0 0 62.500000 -nan
55 34 0 0 0 0 61.797753 -nan
56 34 0 0 0 0 62.222222 -nan
57 34 0 0 0 0 62.637363 -nan
58 34 0 0 0 0 63.043478 -nan
59 34 0 0 0 0 63.440860 -nan
59 35 0 0 0 0 62.765957 -nan
60 35 0 0 0 0 63.157895 -nan
60 36 0 0 0 0 62.500000 -nan
61 36 0 0 0 0 62.886598 -nan
62 36 0 0 0 0 63.265306 -nan
63 36 0 0 0 0 63.636364 -nan
64 36 0 0 0 0 64.000000 -nan
65 36 0 0 0 0 64.356436 -nan
66 36 0 0 0 0 64.705882 -nan
66 37 0 0 0 0 64.077670 -nan
66 38 0 0 0 0 63.461538 -nan
66 39 0 0 0 0 62.857143 -nan
67 39 0 0 0 0 63.207547 -nan
68 39 0 0 0 0 63.551402 -nan
68 40 0 0 0 0 62.962963 -nan
68 41 0 0 0 0 62.385321 -nan
68 42 0 0 0 0 61.818182 -nan
69 42 0 0 0 0 62.162162 -nan
70 42 0 0 0 0 62.500000 -nan
71 42 0 0 0 0 62.831858 -nan
72 42 0 0 0 0 63.157895 -nan
72 43 0 0 0 0 62.608696 -nan
72 44 0 0 0 0 62.068966 -nan
73 44 0 0 0 0 62.393162 -nan
74 44 0 0 0 0 62.711864 -nan
74 45 0 0 0 0 62.184874 -nan
75 45 0 0 0 0 62.500000 -nan
75 46 0 0 0 0 61.983471 -nan
75 47 0 0 0 0 61.475410 -nan
76 47 0 0 0 0 61.788618 -nan
76 48 0 0 0 0 61.290323 -nan
76 49 0 0 0 0 60.800000 -nan
76 50 0 0 0 0 60.317460 -nan
77 50 0 0 0 0 60.629921 -nan
78 50 0 0 0 0 60.937500 -nan
79 50 0 0 0 0 61.240310 -nan
80 50 0 0 0 0 61.538462 -nan
80 51 0 0 0 0 61.068702 -nan
81 51 0 0 0 0 61.363636 -nan
81 52 0 0 0 0 60.902256 -nan
82 52 0 0 0 0 61.194030 -nan
82 53 0 0 0 0 60.740741 -nan
83 53 0 0 0 0 61.029412 -nan
84 53 0 0 0 0 61.313869 -nan
85 53 0 0 0 0 61.594203 -nan
86 53 0 0 0 0 61.870504 -nan
86 54 0 0 0 0 61.428571 -nan
87 54 0 0 0 0 61.702128 -nan
88 54 0 0 0 0 61.971831 -nan
88 55 0 0 0 0 61.538462 -nan
89 55 0 0 0 0 61.805556 -nan
89 56 0 0 0 0 61.379310 -nan
90 56 0 0 0 0 61.643836 -nan
91 56 0 0 0 0 61.904762 -nan
92 56 0 0 0 0 62.162162 -nan
93 56 0 0 0 0 62.416107 -nan
94 56 0 0 0 0 62.666667 -nan
94 57 0 0 0 0 62.251656 -nan
95 57 0 0 0 0 62.500000 -nan
96 57 0 0 0 0 62.745098 -nan
97 57 0 0 0 0 62.987013 -nan
98 57 0 0 0 0 63.225806 -nan
98 58 0 0 0 0 62.820513 -nan
99 58 0 0 0 0 63.057325 -nan
100 58 0 0 0 0 63.291139 -nan
100 59 0 0 0 0 62.893082 -nan
101 59 0 0 0 0 63.125000 -nan
102 59 0 0 0 0 63.354037 -nan
103 59 0 0 0 0 63.580247 -nan
103 60 0 0 0 0 63.190184 -nan
104 60 0 0 0 0 63.414634 -nan
104 61 0 0 0 0 63.030303 -nan
105 61 0 0 0 0 63.253012 -nan
105 62 0 0 0 0 62.874251 -nan
106 62 0 0 0 0 63.095238 -nan
107 62 0 0 0 0 63.313609 -nan
107 63 0 0 0 0 62.941176 -nan
107 64 0 0 0 0 62.573099 -nan
108 64 0 0 0 0 62.790698 -nan
109 64 0 0 0 0 63.005780 -nan
109 65 0 0 0 0 62.643678 -nan
110 65 0 0 0 0 62.857143 -nan
111 65 0 0 0 0 63.068182 -nan
112 65 0 0 0 0 63.276836 -nan
113 65 0 0 0 0 63.483146 -nan
114 65 0 0 0 0 63.687151 -nan
115 65 0 0 0 0 63.888889 -nan
115 66 0 0 0 0 63.535912 -nan
115 67 0 0 0 0 63.186813 -nan
116 67 0 0 0 0 63.387978 -nan
116 68 0 0 0 0 63.043478 -nan
116 69 0 0 0 0 62.702703 -nan
116 70 0 0 0 0 62.365591 -nan
117 70 0 0 0 0 62.566845 -nan
118 70 0 0 0 0 62.765957 -nan
119 70 0 0 0 0 62.962963 -nan
120 70 0 0 0 0 63.157895 -nan
121 70 0 0 0 0 63.350785 -nan
122 70 0 0 0 0 63.541667 -nan
122 71 0 0 0 0 63.212435 -nan
122 72 0 0 0 0 62.886598 -nan
123 72 0 0 0 0 63.076923 -nan
124 72 0 0 0 0 63.265306 -nan
124 73 0 0 0 0 62.944162 -nan
124 74 0 0 0 0 62.626263 -nan
124 75 0 0 0 0 62.311558 -nan
124 76 0 0 0 0 62.000000 -nan
124 77 0 0 0 0 61.691542 -nan
125 77 0 0 0 0 61.881188 -nan
125 78 0 0 0 0 61.576355 -nan
125 79 0 0 0 0 61.274510 -nan
126 79 0 0 0 0 61.463415 -nan
126 80 0 0 0 0 61.165049 -nan
127 80 0 0 0 0 61.352657 -nan
128 80 0 0 0 0 61.538462 -nan
129 80 0 0 0 0 61.722488 -nan
129 81 0 0 0 0 61.428571 -nan
129 82 0 0 0 0 61.137441 -nan
130 82 0 0 0 0 61.320755 -nan
130 83 0 0 0 0 61.032864 -nan
130 84 0 0 0 0 60.747664 -nan
131 84 0 0 0 0 60.930233 -nan
132 84 0 0 0 0 61.111111 -nan
132 85 0 0 0 0 60.829493 -nan
133 85 0 0 0 0 61.009174 -nan
134 85 0 0 0 0 61.187215 -nan
135 85 0 0 0 0 61.363636 -nan
136 85 0 0 0 0 61.538462 -nan
137 85 0 0 0 0 61.711712 -nan
138 85 0 0 0 0 61.883408 -nan
139 85 0 0 0 0 62.053571 -nan
139 86 0 0 0 0 61.777778 -nan
140 86 0 0 0 0 61.946903 -nan
140 87 0 0 0 0 61.674009 -nan
141 87 0 0 0 0 61.842105 -nan
142 87 0 0 0 0 62.008734 -nan
143 87 0 0 0 0 62.173913 -nan
143 88 0 0 0 0 61.904762 -nan
144 88 0 0 0 0 62.068966 -nan
145 88 0 0 0 0 62.231760 -nan
145 89 0 0 0 0 61.965812 -nan
145 90 0 0 0 0 61.702128 -nan
146 90 0 0 0 0 61.864407 -nan
147 90 0 0 0 0 62.025316 -nan
148 90 0 0 0 0 62.184874 -nan
148 91 0 0 0 0 61.924686 -nan
149 91 0 0 0 0 62.083333 -nan
149 92 0 0 0 0 61.825726 -nan
149 93 0 0 0 0 61.570248 -nan
150 93 0 0 0 0 61.728395 -nan
151 93 0 0 0 0 61.885246 -nan
152 93 0 0 0 0 62.040816 -nan
153 93 0 0 0 0 62.195122 -nan
153 94 0 0 0 0 61.943320 -nan
154 94 0 0 0 0 62.096774 -nan
155 94 0 0 0 0 62.248996 -nan
155 95 0 0 0 0 62.000000 -nan
155 96 0 0 0 0 61.752988 -nan
156 96 0 0 0 0 61.904762 -nan
157 96 0 0 0 0 62.055336 -nan
158 96 0 0 0 0 62.204724 -nan
158 97 0 0 0 0 61.960784 -nan
159 97 0 0 0 0 62.109375 -nan
160 97 0 0 0 0 62.256809 -nan
161 97 0 0 0 0 62.403101 -nan
