0.000000e+00 0.000000e+00 3.310814e-34 
0.000000e+00 0.000000e+00 4.966221e-34 
0.000000e+00 1.255343e-249 7.221069e-34 
0.000000e+00 2.510687e-249 9.561855e-34 
1.202270e-1834 3.766030e-249 1.121757e-33 
2.404540e-1834 5.021373e-249 1.287330e-33 
1.800325e-1833 6.278467e-249 1.452902e-33 
3.360197e-1833 7.535561e-249 1.618474e-33 
1.720328e-1791 8.792654e-249 3.213514e-10 
3.440656e-1791 3.433005e-132 5.632450e-10 
1.354538e-1522 6.866010e-132 8.051385e-10 
2.304450e-969 1.029901e-131 1.066229e-09 
4.608899e-969 2.456472e-71 1.343708e-09 
6.913349e-969 4.912943e-71 1.697275e-09 
8.736760e-969 8.759934e-71 2.107948e-09 
1.056017e-968 2.010567e-70 6.036743e-09 
1.238358e-968 3.145140e-70 6.635207e-09 
1.300442e-968 4.339648e-70 7.233670e-09 
1.346440e-968 5.534156e-70 7.832134e-09 
1.392439e-968 6.728665e-70 1.319898e-08 
4.361135e-516 8.123545e-70 1.856582e-08 
8.722271e-516 1.158904e-61 2.426483e-08 
1.308341e-515 2.317808e-61 2.996383e-08 
1.610567e-515 3.476712e-61 3.566284e-08 
1.912794e-515 4.635616e-61 4.121263e-08 
2.215020e-515 6.439502e-61 4.676241e-08 
2.517247e-515 8.243388e-61 5.231220e-08 
3.035140e-515 8.359794e-61 5.785331e-08 
3.553034e-515 4.737240e-57 1.048837e-07 
4.070928e-515 3.479637e-56 1.215264e-07 
4.180962e-515 6.485550e-56 1.381692e-07 
4.290995e-515 9.491463e-56 1.548120e-07 
4.401029e-515 1.372052e-55 1.714548e-07 
4.511063e-515 1.794957e-55 1.880975e-07 
8.132656e-410 2.217862e-55 2.047403e-07 
1.810143e-409 2.640768e-55 2.213831e-07 
9.363457e-373 3.063673e-55 2.375679e-07 
1.872691e-372 3.486578e-55 2.537527e-07 
2.809037e-372 3.909484e-55 2.698197e-07 
4.635927e-344 4.332389e-55 2.851483e-07 
9.271855e-344 4.759010e-55 3.004768e-07 
1.390778e-343 4.816470e-55 3.158054e-07 
1.854371e-343 4.873930e-55 3.312390e-07 
2.317964e-343 4.931390e-55 3.466726e-07 
2.781556e-343 2.058941e-53 3.616053e-07 
1.464353e-314 4.068567e-53 3.930346e-07 
2.928706e-314 6.078194e-53 4.224007e-07 
3.077013e-314 8.087821e-53 4.496796e-07 
3.964657e-314 1.075939e-51 4.769584e-07 
4.852301e-314 2.070999e-51 5.042372e-07 
9.925192e-314 3.119594e-51 5.315160e-07 
1.499808e-313 4.168189e-51 5.587948e-07 
2.007097e-313 5.216784e-51 8.205150e-07 
1.465523e-292 6.213840e-51 1.082235e-06 
2.931046e-292 7.210897e-51 1.347786e-06 
4.396569e-292 8.207953e-51 1.348495e-06 
7.379919e-292 1.482476e-50 1.348953e-06 
1.036327e-291 2.144156e-50 1.349299e-06 
1.334662e-291 3.429395e-46 1.349645e-06 
1.632997e-291 7.072893e-46 1.349646e-06 
2.612772e-291 1.071639e-45 1.349647e-06 
3.592546e-291 1.435989e-45 1.349647e-06 
4.572321e-291 1.800339e-45 1.349647e-06 
5.552095e-291 2.164688e-45 1.349648e-06 
6.531870e-291 2.529038e-45 1.349648e-06 
7.511644e-291 2.933891e-45 1.349648e-06 
8.491419e-291 2.934245e-45 1.349677e-06 
9.471194e-291 2.934599e-45 1.349706e-06 
1.045097e-290 2.934952e-45 1.349735e-06 
1.143074e-290 2.935270e-45 1.349765e-06 
1.241052e-290 2.935588e-45 1.349794e-06 
1.339029e-290 2.935919e-45 1.349823e-06 
1.437007e-290 2.936272e-45 1.349852e-06 
1.534984e-290 2.936769e-45 1.349881e-06 
2.456449e-290 2.937266e-45 1.349916e-06 
3.377915e-290 2.937584e-45 1.354047e-06 
4.299380e-290 2.937902e-45 1.359410e-06 
5.220845e-290 2.938220e-45 1.364774e-06 
5.220845e-290 2.938538e-45 2.514950e-06 
5.220845e-290 2.029004e-44 3.601456e-06 
5.220845e-290 3.764155e-44 4.687962e-06 
5.220845e-290 6.714215e-37 5.692761e-06 
2.985534e-267 1.262440e-36 6.984506e-06 
4.079183e-267 2.352631e-36 8.276251e-06 
5.172832e-267 3.442822e-36 9.885122e-06 
6.266480e-267 4.334214e-36 1.149399e-05 
7.461386e-267 6.033531e-36 1.310287e-05 
8.656293e-267 6.033531e-36 1.328127e-05 
9.876510e-267 6.033531e-36 1.345968e-05 
4.825304e-266 6.033531e-36 1.359539e-05 
2.843427e-264 6.033532e-36 1.373110e-05 
5.638602e-264 6.033532e-36 1.380771e-05 
8.433776e-264 6.033532e-36 1.389305e-05 
1.122895e-263 6.033532e-36 1.401049e-05 
1.390566e-263 6.033533e-36 1.419120e-05 
1.658236e-263 6.033533e-36 1.436120e-05 
1.925907e-263 6.033533e-36 1.942935e-05 
2.193578e-263 6.033534e-36 2.476800e-05 
2.473095e-263 6.033536e-36 2.968383e-05 
3.210499e-263 6.033538e-36 3.335067e-05 
4.767630e-263 6.033627e-36 3.603894e-05 
6.324762e-263 6.033716e-36 3.872721e-05 
7.881894e-263 6.057101e-36 4.141548e-05 
9.439025e-263 6.080485e-36 4.410375e-05 
1.099616e-262 6.081451e-36 4.472196e-05 
1.255329e-262 6.081457e-36 4.532117e-05 
1.411042e-262 6.081462e-36 4.592038e-05 
1.566755e-262 6.081467e-36 4.651959e-05 
2.490222e-262 6.081472e-36 4.711880e-05 
3.413690e-262 6.081478e-36 4.771801e-05 
4.337157e-262 6.081483e-36 4.831722e-05 
5.260624e-262 6.081488e-36 4.891557e-05 
6.184092e-262 6.081493e-36 4.951393e-05 
1.066221e-261 6.081502e-36 5.011229e-05 
1.119317e-261 6.081503e-36 5.011987e-05 
1.198684e-261 6.081503e-36 5.012746e-05 
1.198791e-261 6.081504e-36 5.012949e-05 
1.198897e-261 6.081505e-36 5.013002e-05 
1.199003e-261 6.081506e-36 5.013027e-05 
1.199109e-261 6.081507e-36 5.013052e-05 
1.199215e-261 6.081507e-36 5.013077e-05 
1.199321e-261 8.315097e-35 5.013102e-05 
4.491589e-252 1.602204e-34 5.013233e-05 
8.983179e-252 2.372899e-34 5.074262e-05 
1.347477e-251 3.143594e-34 5.140656e-05 
1.796636e-251 3.914288e-34 5.206178e-05 
2.245795e-251 2.064359e-28 5.271700e-05 
2.694954e-251 4.128714e-28 5.337223e-05 
3.396152e-251 6.193069e-28 6.442719e-04 
8.031804e-251 8.257424e-28 1.250258e-03 
1.266746e-250 1.032178e-27 1.838422e-03 
1.730311e-250 1.238613e-27 2.420350e-03 
2.193876e-250 1.445049e-27 3.002278e-03 
1.031780e-204 1.651484e-27 3.584206e-03 
2.063560e-204 1.722620e-27 3.668517e-03 
8.380274e-202 1.793755e-27 3.752828e-03 
1.673991e-201 1.577450e-24 3.834938e-03 
4.182116e-176 3.034093e-24 3.917048e-03 
8.364232e-176 4.490735e-24 3.999159e-03 
1.254635e-175 6.066391e-24 4.234912e-03 
1.489103e-175 7.642047e-24 4.470665e-03 
1.723571e-175 9.605330e-24 4.709027e-03 
1.958039e-175 1.156861e-23 4.709978e-03 
2.192507e-175 1.332187e-23 4.710919e-03 
2.426976e-175 1.501135e-23 4.751103e-03 
2.661444e-175 1.670082e-23 4.791287e-03 
1.335352e-141 1.839030e-23 4.831470e-03 
2.670705e-141 2.007978e-23 4.871654e-03 
4.006057e-141 2.176925e-23 4.947294e-03 
6.620467e-132 2.345873e-23 4.952669e-03 
1.324093e-131 2.506790e-23 4.958045e-03 
1.986140e-131 2.667708e-23 5.019081e-03 
2.648187e-131 2.828625e-23 5.059352e-03 
3.310234e-131 2.989542e-23 5.099623e-03 
3.972280e-131 3.150460e-23 5.145085e-03 
4.634327e-131 1.833143e-22 5.190548e-03 
5.296374e-131 3.351241e-22 5.236011e-03 
5.958421e-131 4.869338e-22 5.391762e-03 
6.620467e-131 6.387436e-22 5.419403e-03 
7.282514e-131 7.905533e-22 5.420822e-03 
7.944561e-131 9.411530e-22 5.420822e-03 
8.606608e-131 1.091753e-21 5.420822e-03 
9.268654e-131 1.245393e-21 5.420822e-03 
9.930701e-131 1.399033e-21 5.420822e-03 
1.059275e-130 1.519969e-21 5.420822e-03 
1.125479e-130 1.640906e-21 5.420822e-03 
5.168700e-121 1.761842e-21 5.420822e-03 
1.178809e-120 1.763473e-21 5.420822e-03 
1.974643e-120 1.804670e-21 5.420824e-03 
2.770476e-120 1.845868e-21 5.420838e-03 
3.648475e-120 1.915363e-21 5.420852e-03 
4.526474e-120 1.984859e-21 5.420865e-03 
5.404473e-120 2.071049e-21 5.420881e-03 
6.282472e-120 2.157262e-21 5.422149e-03 
6.658670e-120 2.250065e-21 5.423418e-03 
7.034868e-120 2.325557e-21 5.424686e-03 
7.411066e-120 2.401050e-21 5.425955e-03 
7.818441e-120 2.402506e-21 5.500695e-03 
8.225815e-120 2.403963e-21 5.503167e-03 
8.633190e-120 2.405694e-21 5.506022e-03 
