8.38568 2060.9
24.8593 2060.9
41.333 2060.9
57.8067 2060.9
74.2803 2060.9
90.754 2060.9
107.228 2060.9
123.701 2060.9
140.175 2060.9
156.649 2060.9
173.122 2060.9
189.596 2060.9
206.07 2060.9
222.543 2060.9
239.017 2060.9
255.491 2060.9
271.964 2060.9
288.438 2060.9
304.912 2098.37
321.385 2135.84
337.859 2135.84
354.333 2135.84
370.806 2135.84
387.28 2135.84
403.754 2135.84
420.227 2135.84
436.701 2135.84
453.175 2135.84
469.648 1991.75
486.122 1991.75
502.596 1991.75
519.069 1991.75
535.543 2279.94
552.017 2279.94
568.49 2279.94
584.964 2279.94
601.438 2279.94
617.911 3101.12
634.385 3101.12
650.859 3101.12
667.332 3101.12
683.806 3101.12
700.28 3660.66
716.753 2926.36
733.227 2908.72
749.701 2908.72
766.174 2959.55
782.648 2959.55
799.122 2959.55
815.595 3651.49
832.069 3651.49
848.543 2896.71
865.016 2896.71
881.49 2896.71
897.964 2896.71
914.437 2742.09
930.911 2587.45
947.385 2587.45
963.858 2587.45
980.332 2587.45
996.806 2587.45
1013.28 2587.45
1029.75 2587.45
1046.23 2587.45
1062.7 2587.45
1079.17 2587.45
1095.65 2587.45
1112.12 2587.45
1128.59 2587.45
1145.07 2587.45
1161.54 2587.45
1178.02 2587.45
1194.49 2587.45
1210.96 2587.45
