0 0 1 0 0 0 -nan -nan
237 538 174 328 26 302 30.580645 7.926829
238 538 174 328 26 302 30.670103 7.926829
238 539 174 328 26 302 30.630631 7.926829
238 539 174 329 26 303 30.630631 7.902736
238 540 174 329 26 303 30.591260 7.902736
238 540 174 330 26 304 30.591260 7.878788
238 540 175 330 26 304 30.591260 7.878788
238 541 175 330 26 304 30.551990 7.878788
238 542 175 330 26 304 30.512821 7.878788
238 543 175 330 26 304 30.473752 7.878788
238 543 175 331 26 305 30.473752 7.854985
238 544 175 331 26 305 30.434783 7.854985
238 544 175 332 26 306 30.434783 7.831325
238 544 176 332 26 306 30.434783 7.831325
238 545 176 332 26 306 30.395913 7.831325
239 545 176 332 26 306 30.484694 7.831325
239 546 176 332 26 306 30.445860 7.831325
239 546 176 333 26 307 30.445860 7.807808
239 546 177 333 26 307 30.445860 7.807808
239 546 177 334 26 308 30.445860 7.784431
239 546 177 335 26 309 30.445860 7.761194
239 547 177 335 26 309 30.407125 7.761194
239 548 177 335 26 309 30.368488 7.761194
239 549 177 335 26 309 30.329949 7.761194
239 549 177 336 26 310 30.329949 7.738095
239 550 177 336 26 310 30.291508 7.738095
240 550 177 336 26 310 30.379747 7.738095
240 551 177 336 26 310 30.341340 7.738095
240 551 178 336 26 310 30.341340 7.738095
240 552 178 336 26 310 30.303030 7.738095
240 553 178 336 26 310 30.264817 7.738095
240 553 178 337 26 311 30.264817 7.715134
240 553 179 337 26 311 30.264817 7.715134
240 554 179 337 26 311 30.226700 7.715134
240 554 179 338 26 312 30.226700 7.692308
240 554 179 339 26 313 30.226700 7.669617
240 555 179 339 26 313 30.188679 7.669617
241 555 179 339 26 313 30.276382 7.669617
241 556 179 339 26 313 30.238394 7.669617
241 556 180 339 26 313 30.238394 7.669617
241 556 181 339 26 313 30.238394 7.669617
241 557 181 339 26 313 30.200501 7.669617
241 558 181 339 26 313 30.162703 7.669617
241 558 181 340 26 314 30.162703 7.647059
241 559 181 340 26 314 30.125000 7.647059
241 560 181 340 26 314 30.087391 7.647059
241 560 182 340 26 314 30.087391 7.647059
241 560 182 341 26 315 30.087391 7.624633
241 561 182 341 26 315 30.049875 7.624633
241 562 182 341 26 315 30.012453 7.624633
241 562 182 342 26 316 30.012453 7.602339
242 562 182 342 26 316 30.099502 7.602339
242 562 182 343 26 317 30.099502 7.580175
242 563 182 343 26 317 30.062112 7.580175
243 563 182 343 26 317 30.148883 7.580175
244 563 182 343 26 317 30.235440 7.580175
244 564 182 343 26 317 30.198020 7.580175
244 564 182 344 26 318 30.198020 7.558140
244 564 183 344 26 318 30.198020 7.558140
244 564 184 344 26 318 30.198020 7.558140
244 564 184 345 26 319 30.198020 7.536232
244 565 184 345 26 319 30.160692 7.536232
245 565 184 345 26 319 30.246914 7.536232
245 566 184 345 26 319 30.209618 7.536232
245 566 184 346 26 320 30.209618 7.514451
245 567 184 346 26 320 30.172414 7.514451
245 567 184 347 26 321 30.172414 7.492795
245 567 184 348 26 322 30.172414 7.471264
245 567 184 349 26 323 30.172414 7.449857
245 567 185 349 26 323 30.172414 7.449857
246 567 185 349 26 323 30.258303 7.449857
246 567 186 349 26 323 30.258303 7.449857
246 567 187 349 26 323 30.258303 7.449857
246 567 188 349 26 323 30.258303 7.449857
246 568 188 349 26 323 30.221130 7.449857
246 569 188 349 26 323 30.184049 7.449857
246 569 188 350 26 324 30.184049 7.428571
247 569 188 350 26 324 30.269608 7.428571
247 569 188 351 26 325 30.269608 7.407407
248 569 188 351 26 325 30.354957 7.407407
249 569 188 351 26 325 30.440098 7.407407
249 570 188 351 26 325 30.402930 7.407407
249 571 188 351 26 325 30.365854 7.407407
249 572 188 351 26 325 30.328867 7.407407
249 573 188 351 26 325 30.291971 7.407407
250 573 188 351 26 325 30.376671 7.407407
250 573 188 352 26 326 30.376671 7.386364
250 574 188 352 26 326 30.339806 7.386364
250 574 189 352 26 326 30.339806 7.386364
250 575 189 352 26 326 30.303030 7.386364
250 575 189 353 26 327 30.303030 7.365439
250 575 189 354 26 328 30.303030 7.344633
250 576 189 354 26 328 30.266344 7.344633
250 576 190 354 26 328 30.266344 7.344633
250 577 190 354 26 328 30.229746 7.344633
250 577 190 355 26 329 30.229746 7.323944
250 578 190 355 26 329 30.193237 7.323944
251 578 190 355 26 329 30.277443 7.323944
251 579 190 355 26 329 30.240964 7.323944
251 579 190 356 26 330 30.240964 7.303371
251 580 190 356 26 330 30.204573 7.303371
252 580 190 356 26 330 30.288462 7.303371
253 580 190 356 26 330 30.372149 7.303371
253 581 190 356 26 330 30.335731 7.303371
253 581 190 357 27 330 30.335731 7.563025
253 581 191 357 27 330 30.335731 7.563025
253 581 192 357 27 330 30.335731 7.563025
253 581 192 358 28 330 30.335731 7.821229
254 581 192 358 28 330 30.419162 7.821229
254 582 192 358 28 330 30.382775 7.821229
254 582 193 358 28 330 30.382775 7.821229
254 582 193 359 29 330 30.382775 8.077994
254 582 193 360 30 330 30.382775 8.333333
254 583 193 360 30 330 30.346476 8.333333
254 584 193 360 30 330 30.310263 8.333333
254 585 193 360 30 330 30.274136 8.333333
254 585 194 360 30 330 30.274136 8.333333
254 585 195 360 30 330 30.274136 8.333333
254 585 196 360 30 330 30.274136 8.333333
255 585 196 360 30 330 30.357143 8.333333
255 586 196 360 30 330 30.321046 8.333333
255 587 196 360 30 330 30.285036 8.333333
255 588 196 360 30 330 30.249110 8.333333
255 589 196 360 30 330 30.213270 8.333333
255 589 196 361 31 330 30.213270 8.587258
255 589 196 362 32 330 30.213270 8.839779
256 589 196 362 32 330 30.295858 8.839779
256 590 196 362 32 330 30.260047 8.839779
256 591 196 362 32 330 30.224321 8.839779
257 591 196 362 32 330 30.306604 8.839779
257 592 196 362 32 330 30.270907 8.839779
257 592 196 363 32 331 30.270907 8.815427
257 593 196 363 32 331 30.235294 8.815427
257 593 196 364 32 332 30.235294 8.791209
257 593 196 365 32 333 30.235294 8.767123
257 594 196 365 32 333 30.199765 8.767123
257 595 196 365 32 333 30.164319 8.767123
257 596 196 365 32 333 30.128957 8.767123
257 596 196 366 32 334 30.128957 8.743169
257 596 196 367 32 335 30.128957 8.719346
257 597 196 367 32 335 30.093677 8.719346
257 597 197 367 32 335 30.093677 8.719346
258 597 197 367 32 335 30.175439 8.719346
258 598 197 367 32 335 30.140187 8.719346
258 599 197 367 32 335 30.105018 8.719346
258 600 197 367 32 335 30.069930 8.719346
259 600 197 367 32 335 30.151339 8.719346
259 601 197 367 32 335 30.116279 8.719346
259 601 197 368 32 336 30.116279 8.695652
259 602 197 368 32 336 30.081301 8.695652
259 603 197 368 32 336 30.046404 8.695652
259 603 197 369 32 337 30.046404 8.672087
259 604 197 369 32 337 30.011587 8.672087
259 604 197 370 32 338 30.011587 8.648649
260 604 197 370 32 338 30.092593 8.648649
260 604 197 371 32 339 30.092593 8.625337
260 605 197 371 32 339 30.057803 8.625337
260 605 197 372 32 340 30.057803 8.602151
260 606 197 372 32 340 30.023095 8.602151
260 607 197 372 32 340 29.988466 8.602151
260 608 197 372 32 340 29.953917 8.602151
261 608 197 372 32 340 30.034522 8.602151
261 608 198 372 32 340 30.034522 8.602151
261 609 198 372 32 340 30.000000 8.602151
261 609 198 373 32 341 30.000000 8.579088
261 610 198 373 32 341 29.965557 8.579088
261 610 198 374 32 342 29.965557 8.556150
261 611 198 374 32 342 29.931193 8.556150
261 611 198 375 32 343 29.931193 8.533333
261 612 198 375 32 343 29.896907 8.533333
262 612 198 375 32 343 29.977117 8.533333
262 613 198 375 32 343 29.942857 8.533333
262 614 198 375 32 343 29.908676 8.533333
262 614 199 375 32 343 29.908676 8.533333
263 614 199 375 32 343 29.988597 8.533333
263 614 199 376 32 344 29.988597 8.510638
263 614 199 377 32 345 29.988597 8.488064
263 615 199 377 32 345 29.954442 8.488064
263 615 199 378 32 346 29.954442 8.465608
263 616 199 378 32 346 29.920364 8.465608
264 616 199 378 32 346 30.000000 8.465608
265 616 199 378 32 346 30.079455 8.465608
265 616 200 378 32 346 30.079455 8.465608
265 616 200 379 32 347 30.079455 8.443272
266 616 200 379 32 347 30.158730 8.443272
266 617 200 379 32 347 30.124575 8.443272
266 618 200 379 32 347 30.090498 8.443272
266 619 200 379 32 347 30.056497 8.443272
266 619 200 380 32 348 30.056497 8.421053
266 619 200 381 32 349 30.056497 8.398950
266 620 200 381 32 349 30.022573 8.398950
266 620 201 381 32 349 30.022573 8.398950
266 620 202 381 32 349 30.022573 8.398950
266 620 203 381 32 349 30.022573 8.398950
266 621 203 381 32 349 29.988726 8.398950
266 622 203 381 32 349 29.954955 8.398950
266 622 204 381 32 349 29.954955 8.398950
266 622 205 381 32 349 29.954955 8.398950
266 623 205 381 32 349 29.921260 8.398950
266 624 205 381 32 349 29.887640 8.398950
266 625 205 381 32 349 29.854097 8.398950
267 625 205 381 32 349 29.932735 8.398950
267 625 205 382 32 350 29.932735 8.376963
267 626 205 382 32 350 29.899216 8.376963
267 626 206 382 32 350 29.899216 8.376963
267 627 206 382 32 350 29.865772 8.376963
267 628 206 382 32 350 29.832402 8.376963
267 629 206 382 32 350 29.799107 8.376963
267 629 207 382 32 350 29.799107 8.376963
267 630 207 382 32 350 29.765886 8.376963
268 630 207 382 32 350 29.844098 8.376963
268 631 207 382 32 350 29.810901 8.376963
268 631 207 383 32 351 29.810901 8.355091
268 632 207 383 32 351 29.777778 8.355091
268 633 207 383 32 351 29.744728 8.355091
268 634 207 383 32 351 29.711752 8.355091
269 634 207 383 32 351 29.789590 8.355091
270 634 207 383 32 351 29.867257 8.355091
271 634 207 383 32 351 29.944751 8.355091
271 634 208 383 32 351 29.944751 8.355091
271 635 208 383 32 351 29.911700 8.355091
271 635 208 384 32 352 29.911700 8.333333
271 635 208 385 32 353 29.911700 8.311688
272 635 208 385 32 353 29.988975 8.311688
272 635 209 385 32 353 29.988975 8.311688
272 636 209 385 32 353 29.955947 8.311688
272 636 210 385 32 353 29.955947 8.311688
272 636 210 386 32 354 29.955947 8.290155
272 636 211 386 32 354 29.955947 8.290155
272 637 211 386 32 354 29.922992 8.290155
272 638 211 386 32 354 29.890110 8.290155
273 638 211 386 32 354 29.967069 8.290155
274 638 211 386 32 354 30.043860 8.290155
274 638 211 387 32 355 30.043860 8.268734
274 639 211 387 32 355 30.010953 8.268734
274 639 212 387 32 355 30.010953 8.268734
274 639 213 387 32 355 30.010953 8.268734
274 639 214 387 32 355 30.010953 8.268734
274 639 214 388 32 356 30.010953 8.247423
275 639 214 388 32 356 30.087527 8.247423
275 640 214 388 32 356 30.054645 8.247423
275 640 215 388 32 356 30.054645 8.247423
275 641 215 388 32 356 30.021834 8.247423
275 641 215 389 32 357 30.021834 8.226221
275 641 215 390 32 358 30.021834 8.205128
275 641 216 390 32 358 30.021834 8.205128
275 641 217 390 32 358 30.021834 8.205128
275 641 218 390 32 358 30.021834 8.205128
276 641 218 390 32 358 30.098146 8.205128
276 642 218 390 32 358 30.065359 8.205128
276 643 218 390 32 358 30.032644 8.205128
276 644 218 390 32 358 30.000000 8.205128
276 645 218 390 32 358 29.967427 8.205128
277 645 218 390 32 358 30.043384 8.205128
277 645 219 390 32 358 30.043384 8.205128
277 646 219 390 32 358 30.010834 8.205128
277 646 219 391 33 358 30.010834 8.439898
277 646 219 392 34 358 30.010834 8.673469
277 646 219 393 35 358 30.010834 8.905852
278 646 219 393 35 358 30.086580 8.905852
278 647 219 393 35 358 30.054054 8.905852
278 648 219 393 35 358 30.021598 8.905852
278 649 219 393 35 358 29.989213 8.905852
278 650 219 393 35 358 29.956897 8.905852
278 650 220 393 35 358 29.956897 8.905852
278 651 220 393 35 358 29.924650 8.905852
278 651 220 394 36 358 29.924650 9.137056
278 651 220 395 37 358 29.924650 9.367089
278 652 220 395 37 358 29.892473 9.367089
278 652 221 395 37 358 29.892473 9.367089
278 652 222 395 37 358 29.892473 9.367089
278 652 223 395 37 358 29.892473 9.367089
278 653 223 395 37 358 29.860365 9.367089
278 654 223 395 37 358 29.828326 9.367089
278 655 223 395 37 358 29.796356 9.367089
279 655 223 395 37 358 29.871520 9.367089
279 656 223 395 37 358 29.839572 9.367089
279 656 224 395 37 358 29.839572 9.367089
279 656 224 396 38 358 29.839572 9.595960
279 656 225 396 38 358 29.839572 9.595960
279 656 226 396 38 358 29.839572 9.595960
279 657 226 396 38 358 29.807692 9.595960
279 657 226 397 39 358 29.807692 9.823678
279 657 226 398 40 358 29.807692 10.050251
279 658 226 398 40 358 29.775880 10.050251
280 658 226 398 40 358 29.850746 10.050251
280 658 226 399 41 358 29.850746 10.275689
280 658 227 399 41 358 29.850746 10.275689
280 659 227 399 41 358 29.818956 10.275689
280 659 227 400 42 358 29.818956 10.500000
281 659 227 400 42 358 29.893617 10.500000
281 660 227 400 42 358 29.861849 10.500000
281 660 227 401 43 358 29.861849 10.723192
281 661 227 401 43 358 29.830149 10.723192
281 661 227 402 44 358 29.830149 10.945274
281 662 227 402 44 358 29.798515 10.945274
281 662 228 402 44 358 29.798515 10.945274
281 663 228 402 44 358 29.766949 10.945274
281 663 229 402 44 358 29.766949 10.945274
281 664 229 402 44 358 29.735450 10.945274
282 664 229 402 44 358 29.809725 10.945274
282 664 230 402 44 358 29.809725 10.945274
282 664 231 402 44 358 29.809725 10.945274
282 665 231 402 44 358 29.778247 10.945274
282 666 231 402 44 358 29.746835 10.945274
282 667 231 402 44 358 29.715490 10.945274
283 667 231 402 44 358 29.789474 10.945274
283 668 231 402 44 358 29.758149 10.945274
283 668 231 403 45 358 29.758149 11.166253
283 669 231 403 45 358 29.726891 11.166253
283 670 231 403 45 358 29.695698 11.166253
283 671 231 403 45 358 29.664570 11.166253
283 671 232 403 45 358 29.664570 11.166253
283 672 232 403 45 358 29.633508 11.166253
283 672 233 403 45 358 29.633508 11.166253
283 672 233 404 46 358 29.633508 11.386139
283 672 234 404 46 358 29.633508 11.386139
283 672 235 404 46 358 29.633508 11.386139
284 672 235 404 46 358 29.707113 11.386139
284 673 235 404 46 358 29.676071 11.386139
284 673 236 404 46 358 29.676071 11.386139
284 674 236 404 46 358 29.645094 11.386139
284 675 236 404 46 358 29.614181 11.386139
284 675 237 404 46 358 29.614181 11.386139
284 675 238 404 46 358 29.614181 11.386139
285 675 238 404 46 358 29.687500 11.386139
285 676 238 404 46 358 29.656608 11.386139
285 677 238 404 46 358 29.625780 11.386139
285 677 239 404 46 358 29.625780 11.386139
286 677 239 404 46 358 29.698858 11.386139
287 677 239 404 46 358 29.771784 11.386139
287 677 239 405 46 359 29.771784 11.358025
287 677 239 406 47 359 29.771784 11.576355
287 678 239 406 47 359 29.740933 11.576355
288 678 239 406 47 359 29.813665 11.576355
288 678 239 407 48 359 29.813665 11.793612
288 679 239 407 48 359 29.782834 11.793612
288 679 239 408 49 359 29.782834 12.009804
288 679 239 409 50 359 29.782834 12.224939
289 679 239 409 50 359 29.855372 12.224939
289 679 240 409 50 359 29.855372 12.224939
289 680 240 409 50 359 29.824561 12.224939
289 681 240 409 50 359 29.793814 12.224939
289 681 240 410 51 359 29.793814 12.439024
289 682 240 410 51 359 29.763131 12.439024
289 683 240 410 51 359 29.732510 12.439024
289 683 241 410 51 359 29.732510 12.439024
289 683 241 411 52 359 29.732510 12.652068
289 684 241 411 52 359 29.701953 12.652068
289 684 241 412 53 359 29.701953 12.864078
289 684 241 413 54 359 29.701953 13.075061
289 684 242 413 54 359 29.701953 13.075061
290 684 242 413 54 359 29.774127 13.075061
290 684 242 414 55 359 29.774127 13.285024
290 685 242 414 55 359 29.743590 13.285024
290 686 242 414 55 359 29.713115 13.285024
290 687 242 414 55 359 29.682702 13.285024
290 688 242 414 55 359 29.652352 13.285024
290 688 242 415 56 359 29.652352 13.493976
290 689 242 415 56 359 29.622063 13.493976
290 689 242 416 57 359 29.622063 13.701923
290 689 243 416 57 359 29.622063 13.701923
290 689 243 417 58 359 29.622063 13.908873
291 689 243 417 58 359 29.693878 13.908873
291 689 243 418 59 359 29.693878 14.114833
291 689 243 419 60 359 29.693878 14.319809
291 689 243 420 61 359 29.693878 14.523810
291 690 243 420 61 359 29.663609 14.523810
291 691 243 420 61 359 29.633401 14.523810
291 691 244 420 61 359 29.633401 14.523810
292 691 244 420 61 359 29.704985 14.523810
292 691 244 421 62 359 29.704985 14.726841
293 691 244 421 62 359 29.776423 14.726841
294 691 244 421 62 359 29.847716 14.726841
294 691 244 422 63 359 29.847716 14.928910
294 692 244 422 63 359 29.817444 14.928910
295 692 244 422 63 359 29.888551 14.928910
295 692 245 422 63 359 29.888551 14.928910
295 692 246 422 63 359 29.888551 14.928910
295 693 246 422 63 359 29.858300 14.928910
295 693 247 422 63 359 29.858300 14.928910
295 693 248 422 63 359 29.858300 14.928910
295 694 248 422 63 359 29.828109 14.928910
295 694 248 423 64 359 29.828109 15.130024
295 695 248 423 64 359 29.797980 15.130024
295 695 248 424 65 359 29.797980 15.330189
295 695 248 425 66 359 29.797980 15.529412
295 696 248 425 66 359 29.767911 15.529412
295 697 248 425 66 359 29.737903 15.529412
295 698 248 425 66 359 29.707956 15.529412
295 698 248 426 67 359 29.707956 15.727700
295 698 249 426 67 359 29.707956 15.727700
295 698 250 426 67 359 29.707956 15.727700
295 698 250 427 68 359 29.707956 15.925059
295 698 251 427 68 359 29.707956 15.925059
295 698 251 428 69 359 29.707956 16.121495
296 698 251 428 69 359 29.778672 16.121495
296 699 251 428 69 359 29.748744 16.121495
296 700 251 428 69 359 29.718876 16.121495
296 701 251 428 69 359 29.689067 16.121495
296 701 252 428 69 359 29.689067 16.121495
296 701 253 428 69 359 29.689067 16.121495
296 702 253 428 69 359 29.659319 16.121495
297 702 253 428 69 359 29.729730 16.121495
297 702 254 428 69 359 29.729730 16.121495
297 702 255 428 69 359 29.729730 16.121495
297 703 255 428 69 359 29.700000 16.121495
297 704 255 428 69 359 29.670330 16.121495
298 704 255 428 69 359 29.740519 16.121495
298 704 255 429 70 359 29.740519 16.317016
298 704 255 430 71 359 29.740519 16.511628
299 704 255 430 71 359 29.810568 16.511628
300 704 255 430 71 359 29.880478 16.511628
301 704 255 430 71 359 29.950249 16.511628
301 705 255 430 71 359 29.920477 16.511628
301 705 255 431 72 359 29.920477 16.705336
301 705 256 431 72 359 29.920477 16.705336
301 706 256 431 72 359 29.890765 16.705336
301 706 256 432 73 359 29.890765 16.898148
301 706 257 432 73 359 29.890765 16.898148
301 707 257 432 73 359 29.861111 16.898148
301 708 257 432 73 359 29.831516 16.898148
301 708 257 433 74 359 29.831516 17.090069
301 709 257 433 74 359 29.801980 17.090069
301 710 257 433 74 359 29.772502 17.090069
301 710 258 433 74 359 29.772502 17.090069
301 711 258 433 74 359 29.743083 17.090069
301 712 258 433 74 359 29.713722 17.090069
302 712 258 433 74 359 29.783037 17.090069
303 712 258 433 74 359 29.852217 17.090069
303 713 258 433 74 359 29.822835 17.090069
303 713 259 433 74 359 29.822835 17.090069
303 713 259 434 75 359 29.822835 17.281106
303 713 260 434 75 359 29.822835 17.281106
303 714 260 434 75 359 29.793510 17.281106
304 714 260 434 75 359 29.862475 17.281106
304 715 260 434 75 359 29.833170 17.281106
304 716 260 434 75 359 29.803922 17.281106
304 716 260 435 76 359 29.803922 17.471264
304 716 261 435 76 359 29.803922 17.471264
304 717 261 435 76 359 29.774731 17.471264
304 717 262 435 76 359 29.774731 17.471264
305 717 262 435 76 359 29.843444 17.471264
305 717 263 435 76 359 29.843444 17.471264
305 718 263 435 76 359 29.814272 17.471264
306 718 263 435 76 359 29.882812 17.471264
306 718 264 435 76 359 29.882812 17.471264
306 719 264 435 76 359 29.853659 17.471264
306 719 264 436 77 359 29.853659 17.660550
307 719 264 436 77 359 29.922027 17.660550
307 719 265 436 77 359 29.922027 17.660550
307 720 265 436 77 359 29.892892 17.660550
307 720 265 437 78 359 29.892892 17.848970
307 720 265 438 79 359 29.892892 18.036530
307 721 265 438 79 359 29.863813 18.036530
307 722 265 438 79 359 29.834791 18.036530
307 722 265 439 80 359 29.834791 18.223235
307 723 265 439 80 359 29.805825 18.223235
307 723 265 440 81 359 29.805825 18.409091
308 723 265 440 81 359 29.873909 18.409091
308 724 265 440 81 359 29.844961 18.409091
308 724 265 441 82 359 29.844961 18.594104
308 725 265 441 82 359 29.816070 18.594104
308 725 265 442 83 359 29.816070 18.778281
308 726 265 442 83 359 29.787234 18.778281
309 726 265 442 83 359 29.855072 18.778281
309 726 265 443 84 359 29.855072 18.961625
309 727 265 443 84 359 29.826255 18.961625
309 727 266 443 84 359 29.826255 18.961625
310 727 266 443 84 359 29.893925 18.961625
310 728 266 443 84 359 29.865125 18.961625
311 728 266 443 84 359 29.932628 18.961625
312 728 266 443 84 359 30.000000 18.961625
312 728 266 444 85 359 30.000000 19.144144
312 729 266 444 85 359 29.971182 19.144144
312 729 266 445 86 359 29.971182 19.325843
312 730 266 445 86 359 29.942418 19.325843
312 731 266 445 86 359 29.913710 19.325843
312 732 266 445 86 359 29.885057 19.325843
312 733 266 445 86 359 29.856459 19.325843
312 734 266 445 86 359 29.827916 19.325843
313 734 266 445 86 359 29.894938 19.325843
313 735 266 445 86 359 29.866412 19.325843
313 736 266 445 86 359 29.837941 19.325843
313 736 266 446 87 359 29.837941 19.506726
313 737 266 446 87 359 29.809524 19.506726
313 737 266 447 88 359 29.809524 19.686801
313 737 266 448 89 359 29.809524 19.866071
313 737 266 449 90 359 29.809524 20.044543
313 738 266 449 90 359 29.781161 20.044543
313 738 266 450 91 359 29.781161 20.222222
313 738 266 451 92 359 29.781161 20.399113
314 738 266 451 92 359 29.847909 20.399113
314 739 266 451 92 359 29.819563 20.399113
314 739 266 452 93 359 29.819563 20.575221
314 739 266 453 94 359 29.819563 20.750552
314 740 266 453 94 359 29.791271 20.750552
314 741 266 453 94 359 29.763033 20.750552
314 741 266 454 95 359 29.763033 20.925110
314 741 266 455 96 359 29.763033 21.098901
314 741 266 456 97 359 29.763033 21.271930
314 742 266 456 97 359 29.734848 21.271930
314 743 266 456 97 359 29.706717 21.271930
314 744 266 456 97 359 29.678639 21.271930
314 744 266 457 98 359 29.678639 21.444201
314 745 266 457 98 359 29.650614 21.444201
314 746 266 457 98 359 29.622642 21.444201
314 746 266 458 99 359 29.622642 21.615721
314 747 266 458 99 359 29.594722 21.615721
314 747 266 459 100 359 29.594722 21.786492
314 747 266 460 101 359 29.594722 21.956522
314 748 266 460 101 359 29.566855 21.956522
314 749 266 460 101 359 29.539040 21.956522
315 749 266 460 101 359 29.605263 21.956522
316 749 266 460 101 359 29.671362 21.956522
316 749 267 460 101 359 29.671362 21.956522
316 750 267 460 101 359 29.643527 21.956522
316 751 267 460 101 359 29.615745 21.956522
317 751 267 460 101 359 29.681648 21.956522
317 751 267 461 102 359 29.681648 22.125813
317 751 267 462 103 359 29.681648 22.294372
317 752 267 462 103 359 29.653882 22.294372
317 753 267 462 103 359 29.626168 22.294372
318 753 267 462 103 359 29.691877 22.294372
318 753 268 462 103 359 29.691877 22.294372
319 753 268 462 103 359 29.757463 22.294372
319 754 268 462 103 359 29.729730 22.294372
319 754 268 463 104 359 29.729730 22.462203
319 754 269 463 104 359 29.729730 22.462203
319 754 270 463 104 359 29.729730 22.462203
320 754 270 463 104 359 29.795158 22.462203
320 754 271 463 104 359 29.795158 22.462203
321 754 271 463 104 359 29.860465 22.462203
321 754 272 463 104 359 29.860465 22.462203
322 754 272 463 104 359 29.925651 22.462203
322 755 272 463 104 359 29.897864 22.462203
322 755 272 464 105 359 29.897864 22.629310
322 755 272 465 106 359 29.897864 22.795699
322 756 272 465 106 359 29.870130 22.795699
322 757 272 465 106 359 29.842447 22.795699
322 757 272 466 107 359 29.842447 22.961373
322 757 273 466 107 359 29.842447 22.961373
322 757 274 466 107 359 29.842447 22.961373
323 757 274 466 107 359 29.907407 22.961373
323 758 274 466 107 359 29.879741 22.961373
323 758 275 466 107 359 29.879741 22.961373
323 759 275 466 107 359 29.852126 22.961373
324 759 275 466 107 359 29.916898 22.961373
324 759 275 467 108 359 29.916898 23.126338
324 759 275 468 109 359 29.916898 23.290598
324 759 275 469 110 359 29.916898 23.454158
324 760 275 469 110 359 29.889299 23.454158
324 761 275 469 110 359 29.861751 23.454158
324 761 275 470 111 359 29.861751 23.617021
324 761 276 470 111 359 29.861751 23.617021
324 761 276 471 112 359 29.861751 23.779193
324 761 277 471 112 359 29.861751 23.779193
324 762 277 471 112 359 29.834254 23.779193
324 763 277 471 112 359 29.806808 23.779193
324 764 277 471 112 359 29.779412 23.779193
324 765 277 471 112 359 29.752066 23.779193
324 766 277 471 112 359 29.724771 23.779193
324 767 277 471 112 359 29.697525 23.779193
324 767 277 472 113 359 29.697525 23.940678
324 768 277 472 113 359 29.670330 23.940678
324 769 277 472 113 359 29.643184 23.940678
324 769 278 472 113 359 29.643184 23.940678
324 769 278 473 114 359 29.643184 24.101480
324 769 279 473 114 359 29.643184 24.101480
324 770 279 473 114 359 29.616088 24.101480
325 770 279 473 114 359 29.680365 24.101480
325 770 280 473 114 359 29.680365 24.101480
326 770 280 473 114 359 29.744526 24.101480
326 770 280 474 114 360 29.744526 24.050633
326 770 280 475 115 360 29.744526 24.210526
326 770 281 475 115 360 29.744526 24.210526
326 770 282 475 115 360 29.744526 24.210526
326 770 283 475 115 360 29.744526 24.210526
326 771 283 475 115 360 29.717411 24.210526
326 771 284 475 115 360 29.717411 24.210526
326 771 285 475 115 360 29.717411 24.210526
326 772 285 475 115 360 29.690346 24.210526
326 772 286 475 115 360 29.690346 24.210526
327 772 286 475 115 360 29.754322 24.210526
327 773 286 475 115 360 29.727273 24.210526
327 773 286 476 116 360 29.727273 24.369748
327 773 287 476 116 360 29.727273 24.369748
327 774 287 476 116 360 29.700272 24.369748
327 774 288 476 116 360 29.700272 24.369748
327 775 288 476 116 360 29.673321 24.369748
328 775 288 476 116 360 29.737081 24.369748
328 776 288 476 116 360 29.710145 24.369748
328 776 289 476 116 360 29.710145 24.369748
328 777 289 476 116 360 29.683258 24.369748
328 778 289 476 116 360 29.656420 24.369748
328 779 289 476 116 360 29.629630 24.369748
328 780 289 476 116 360 29.602888 24.369748
328 780 289 477 117 360 29.602888 24.528302
328 781 289 477 117 360 29.576195 24.528302
329 781 289 477 117 360 29.639640 24.528302
330 781 289 477 117 360 29.702970 24.528302
330 781 290 477 117 360 29.702970 24.528302
330 781 290 478 118 360 29.702970 24.686192
330 782 290 478 118 360 29.676259 24.686192
330 782 290 479 119 360 29.676259 24.843424
331 782 290 479 119 360 29.739443 24.843424
331 783 290 479 119 360 29.712747 24.843424
332 783 290 479 119 360 29.775785 24.843424
332 783 290 480 120 360 29.775785 25.000000
332 783 290 481 121 360 29.775785 25.155925
332 784 290 481 121 360 29.749104 25.155925
332 784 291 481 121 360 29.749104 25.155925
332 784 291 482 122 360 29.749104 25.311203
333 784 291 482 122 360 29.811996 25.311203
333 784 291 483 123 360 29.811996 25.465839
333 785 291 483 123 360 29.785331 25.465839
333 786 291 483 123 360 29.758713 25.465839
333 786 292 483 123 360 29.758713 25.465839
333 786 292 484 124 360 29.758713 25.619835
334 786 292 484 124 360 29.821429 25.619835
334 786 292 485 125 360 29.821429 25.773196
335 786 292 485 125 360 29.884032 25.773196
335 786 293 485 125 360 29.884032 25.773196
335 787 293 485 125 360 29.857398 25.773196
336 787 293 485 125 360 29.919858 25.773196
337 787 293 485 125 360 29.982206 25.773196
337 787 294 485 125 360 29.982206 25.773196
337 788 294 485 125 360 29.955556 25.773196
337 789 294 485 125 360 29.928952 25.773196
337 790 294 485 125 360 29.902396 25.773196
337 791 294 485 125 360 29.875887 25.773196
337 791 294 486 126 360 29.875887 25.925926
337 791 294 487 127 360 29.875887 26.078029
338 791 294 487 127 360 29.937998 26.078029
338 792 294 487 127 360 29.911504 26.078029
