2 2 2
3 2 0
4 2 1
4 1 4
6 2 6
6 0 5
11 1 10
12 2 12
13 0 12
14 2 13
14 0 12
15 2 9
16 0 15
17 0 13
20 1 17
21 2 21
25 2 22
25 0 24
26 0 23
27 2 16
27 0 23
29 0 29
34 1 30
35 0 35
37 0 37
40 0 40
42 0 41
43 0 43
53 0 50
55 0 54
56 0 56
61 0 60
62 0 62
63 0 61
66 2 55
69 2 53
72 2 55
75 2 53
76 2 54
79 2 79
82 1 82
87 2 87
88 2 86
90 1 87
91 1 87
93 1 87
95 2 79
98 1 87
100 2 100
104 2 97
113 2 104
116 1 85
122 1 122
125 1 124
126 1 122
133 1 129
136 2 131
137 2 133
137 1 137
139 2 131
140 1 138
141 2 130
151 0 151
167 2 129
170 0 167
172 0 167
177 2 132
178 2 133
184 2 131
190 2 131
193 2 130
194 2 148
201 0 170
204 2 141
204 0 171
205 0 174
208 2 132
233 2 216
236 1 234
238 2 215
238 1 238
239 1 234
247 2 216
248 2 216
251 1 238
254 2 223
255 2 223
258 2 223
260 2 223
263 2 216
264 2 216
268 1 264
269 2 215
273 2 223
278 2 132
279 2 216
279 1 238
288 2 216
294 2 216
313 2 131
314 2 215
319 1 318
327 1 326
328 1 319
335 2 216
338 2 223
346 2 216
348 2 215
351 1 323
356 2 215
357 1 323
360 2 215
361 1 265
362 1 315
368 2 216
368 1 330
370 1 269
371 1 335
372 2 216
373 1 323
374 2 140
375 2 223
379 2 215
379 1 323
381 2 142
388 2 215
388 1 325
391 1 323
394 2 216
396 1 320
398 2 223
399 2 223
399 1 325
402 1 323
404 2 215
404 1 334
406 1 372
407 2 223
407 1 265
411 2 223
411 1 273
412 2 215
416 1 406
418 1 329
420 2 215
426 2 215
430 1 317
432 2 215
433 1 322
438 1 317
443 2 129
445 2 133
453 2 223
457 2 134
459 1 426
460 2 223
463 2 216
473 2 223
480 2 223
483 1 283
486 1 322
492 2 130
496 1 324
497 2 215
501 2 215
527 2 524
544 2 223
547 2 545
562 2 544
570 2 548
571 2 549
573 2 546
579 2 528
581 2 570
584 1 583
593 1 584
594 1 586
600 2 567
601 2 566
602 1 594
608 1 607
609 1 584
622 1 617
624 1 606
625 2 578
625 1 604
626 1 603
627 2 567
635 1 616
636 1 617
640 1 582
641 1 633
645 2 569
645 1 624
646 1 602
647 2 646
649 2 649
651 2 564
651 1 643
657 2 567
657 1 641
678 1 604
680 2 544
683 2 659
684 2 646
684 1 636
687 1 641
689 1 670
691 2 665
694 2 591
695 2 569
699 1 606
708 2 569
709 1 665
710 2 646
710 1 664
711 2 703
714 1 641
721 1 631
722 1 605
724 1 640
725 2 546
729 2 569
734 1 603
735 1 635
739 1 667
745 2 565
745 1 585
746 1 663
747 1 647
752 1 748
759 2 566
761 1 759
765 1 604
769 1 664
785 1 768
788 2 569
791 1 788
795 1 788
796 2 651
799 1 748
808 2 702
809 1 643
811 1 710
813 2 565
814 1 788
821 2 739
821 1 758
822 1 818
824 2 549
825 2 702
826 2 693
827 1 783
831 2 704
832 2 693
834 2 565
835 1 605
836 1 785
838 1 617
839 1 765
840 2 691
841 1 783
842 2 598
843 2 647
848 1 813
849 2 700
849 1 710
851 1 754
852 2 646
852 1 603
853 2 603
855 2 569
857 1 770
860 1 724
863 2 692
865 1 837
869 1 770
870 2 649
870 1 654
876 1 787
881 1 604
882 2 564
884 1 604
890 1 769
891 2 656
895 1 813
896 2 568
896 1 601
897 1 769
901 1 812
908 2 547
910 2 706
911 1 748
914 1 667
916 1 764
922 1 813
923 2 665
923 1 817
926 1 779
927 2 705
929 1 837
939 1 837
940 2 549
941 2 705
946 2 704
957 2 697
961 2 692
968 2 706
970 2 565
974 2 763
977 2 742
984 2 693
985 1 982
986 1 982
987 2 693
988 2 546
989 2 701
990 2 876
992 2 582
992 1 983
997 1 984
998 2 701
1000 1 983
1003 2 696
1003 1 984
1004 2 646
1006 2 216
1013 1 984
1014 2 216
1017 2 740
1017 1 982
1023 2 708
1029 2 666
1029 1 982
1034 1 983
1035 1 982
1041 1 983
1043 1 984
1046 2 704
1046 1 984
1047 1 983
1050 2 660
1051 2 695
1054 1 983
1064 1 982
1066 1 983
1071 1 984
1077 2 673
1078 2 1064
1081 2 1067
1081 1 984
1084 2 215
1086 2 546
1088 2 663
1088 1 983
1092 2 566
1096 1 984
1098 2 708
1104 2 223
1107 2 703
1112 1 984
1114 2 550
1119 2 1119
1119 1 984
1121 1 984
1123 2 651
1128 2 662
1128 1 984
1129 2 703
1129 1 984
1130 1 983
1131 1 982
1132 1 982
1135 2 567
1142 2 709
1144 2 678
1145 2 216
1146 1 984
1151 1 983
1152 1 982
1154 1 982
1155 2 567
1158 2 743
1162 1 983
1165 2 1115
1167 2 706
1169 1 982
1170 2 702
1172 1 984
1174 1 983
1179 2 216
1179 1 982
1186 1 984
1187 1 983
1188 1 983
1191 1 984
1193 1 982
1194 1 983
1199 2 704
1206 2 699
1211 2 698
1211 1 984
1212 1 983
1215 1 982
1216 2 1182
1217 2 1143
1217 1 984
1220 1 984
1222 2 1116
1222 1 984
1223 2 569
1223 1 984
1226 1 984
1230 2 567
1236 1 984
1240 2 702
1245 1 982
1247 2 565
1248 1 984
1254 2 744
1255 2 1119
1255 1 984
