0 1 0 0 0 0 0.000000 -nan
1 1 0 0 0 0 50.000000 -nan
1 1 1 0 0 0 50.000000 -nan
1 2 1 0 0 0 33.333333 -nan
1 2 1 1 1 0 33.333333 100.000000
1 3 1 1 1 0 25.000000 100.000000
2 3 1 1 1 0 40.000000 100.000000
2 3 2 1 1 0 40.000000 100.000000
3 3 2 1 1 0 50.000000 100.000000
3 3 2 2 1 1 50.000000 50.000000
4 3 2 2 1 1 57.142857 50.000000
4 3 2 3 2 1 57.142857 66.666667
4 4 2 3 2 1 50.000000 66.666667
4 5 2 3 2 1 44.444444 66.666667
5 5 2 3 2 1 50.000000 66.666667
5 6 2 3 2 1 45.454545 66.666667
5 7 2 3 2 1 41.666667 66.666667
6 7 2 3 2 1 46.153846 66.666667
7 7 2 3 2 1 50.000000 66.666667
7 8 2 3 2 1 46.666667 66.666667
7 8 2 4 3 1 46.666667 75.000000
7 8 3 4 3 1 46.666667 75.000000
7 9 3 4 3 1 43.750000 75.000000
8 9 3 4 3 1 47.058824 75.000000
8 10 3 4 3 1 44.444444 75.000000
8 11 3 4 3 1 42.105263 75.000000
8 12 3 4 3 1 40.000000 75.000000
9 12 3 4 3 1 42.857143 75.000000
9 12 4 4 3 1 42.857143 75.000000
9 13 4 4 3 1 40.909091 75.000000
10 13 4 4 3 1 43.478261 75.000000
10 14 4 4 3 1 41.666667 75.000000
10 15 4 4 3 1 40.000000 75.000000
10 16 4 4 3 1 38.461538 75.000000
10 16 4 5 4 1 38.461538 80.000000
11 16 4 5 4 1 40.740741 80.000000
12 16 4 5 4 1 42.857143 80.000000
12 16 5 5 4 1 42.857143 80.000000
12 16 5 6 4 2 42.857143 66.666667
13 16 5 6 4 2 44.827586 66.666667
13 16 5 7 4 3 44.827586 57.142857
13 17 5 7 4 3 43.333333 57.142857
13 17 5 8 4 4 43.333333 50.000000
13 18 5 8 4 4 41.935484 50.000000
13 18 5 9 4 5 41.935484 44.444444
14 18 5 9 4 5 43.750000 44.444444
14 19 5 9 4 5 42.424242 44.444444
15 19 5 9 4 5 44.117647 44.444444
16 19 5 9 4 5 45.714286 44.444444
16 20 5 9 4 5 44.444444 44.444444
17 20 5 9 4 5 45.945946 44.444444
17 20 6 9 4 5 45.945946 44.444444
17 20 7 9 4 5 45.945946 44.444444
18 20 7 9 4 5 47.368421 44.444444
18 21 7 9 4 5 46.153846 44.444444
18 21 8 9 4 5 46.153846 44.444444
19 21 8 9 4 5 47.500000 44.444444
19 21 9 9 4 5 47.500000 44.444444
19 21 10 9 4 5 47.500000 44.444444
19 21 11 9 4 5 47.500000 44.444444
20 21 11 9 4 5 48.780488 44.444444
20 22 11 9 4 5 47.619048 44.444444
20 22 11 10 4 6 47.619048 40.000000
20 23 11 10 4 6 46.511628 40.000000
20 23 11 11 4 7 46.511628 36.363636
20 23 12 11 4 7 46.511628 36.363636
20 24 12 11 4 7 45.454545 36.363636
20 24 12 12 4 8 45.454545 33.333333
20 24 12 13 4 9 45.454545 30.769231
20 25 12 13 4 9 44.444444 30.769231
20 26 12 13 4 9 43.478261 30.769231
20 27 12 13 4 9 42.553191 30.769231
20 27 13 13 4 9 42.553191 30.769231
20 27 13 14 4 10 42.553191 28.571429
21 27 13 14 4 10 43.750000 28.571429
21 28 13 14 4 10 42.857143 28.571429
21 28 14 14 4 10 42.857143 28.571429
21 28 15 14 4 10 42.857143 28.571429
22 28 15 14 4 10 44.000000 28.571429
22 29 15 14 4 10 43.137255 28.571429
22 29 15 15 4 11 43.137255 26.666667
22 29 16 15 4 11 43.137255 26.666667
22 29 16 16 5 11 43.137255 31.250000
23 29 16 16 5 11 44.230769 31.250000
23 30 16 16 5 11 43.396226 31.250000
23 31 16 16 5 11 42.592593 31.250000
24 31 16 16 5 11 43.636364 31.250000
24 32 16 16 5 11 42.857143 31.250000
25 32 16 16 5 11 43.859649 31.250000
26 32 16 16 5 11 44.827586 31.250000
26 32 16 17 6 11 44.827586 35.294118
26 32 16 18 7 11 44.827586 38.888889
26 33 16 18 7 11 44.067797 38.888889
26 33 16 19 8 11 44.067797 42.105263
27 33 16 19 8 11 45.000000 42.105263
27 34 16 19 8 11 44.262295 42.105263
27 35 16 19 8 11 43.548387 42.105263
28 35 16 19 8 11 44.444444 42.105263
28 35 16 20 9 11 44.444444 45.000000
29 35 16 20 9 11 45.312500 45.000000
30 35 16 20 9 11 46.153846 45.000000
30 35 17 20 9 11 46.153846 45.000000
30 36 17 20 9 11 45.454545 45.000000
30 37 17 20 9 11 44.776119 45.000000
30 38 17 20 9 11 44.117647 45.000000
30 39 17 20 9 11 43.478261 45.000000
30 40 17 20 9 11 42.857143 45.000000
30 41 17 20 9 11 42.253521 45.000000
31 41 17 20 9 11 43.055556 45.000000
31 41 18 20 9 11 43.055556 45.000000
31 42 18 20 9 11 42.465753 45.000000
31 43 18 20 9 11 41.891892 45.000000
31 44 18 20 9 11 41.333333 45.000000
32 44 18 20 9 11 42.105263 45.000000
33 44 18 20 9 11 42.857143 45.000000
34 44 18 20 9 11 43.589744 45.000000
34 44 18 21 10 11 43.589744 47.619048
34 45 18 21 10 11 43.037975 47.619048
34 46 18 21 10 11 42.500000 47.619048
34 47 18 21 10 11 41.975309 47.619048
34 47 18 22 10 12 41.975309 45.454545
34 48 18 22 10 12 41.463415 45.454545
34 48 18 23 11 12 41.463415 47.826087
34 49 18 23 11 12 40.963855 47.826087
34 49 19 23 11 12 40.963855 47.826087
34 49 19 24 12 12 40.963855 50.000000
34 49 19 25 13 12 40.963855 52.000000
34 50 19 25 13 12 40.476190 52.000000
35 50 19 25 13 12 41.176471 52.000000
36 50 19 25 13 12 41.860465 52.000000
36 50 20 25 13 12 41.860465 52.000000
36 51 20 25 13 12 41.379310 52.000000
36 52 20 25 13 12 40.909091 52.000000
36 52 20 26 14 12 40.909091 53.846154
36 53 20 26 14 12 40.449438 53.846154
37 53 20 26 14 12 41.111111 53.846154
37 54 20 26 14 12 40.659341 53.846154
37 54 20 27 15 12 40.659341 55.555556
37 55 20 27 15 12 40.217391 55.555556
37 56 20 27 15 12 39.784946 55.555556
37 56 20 28 16 12 39.784946 57.142857
37 57 20 28 16 12 39.361702 57.142857
37 58 20 28 16 12 38.947368 57.142857
37 59 20 28 16 12 38.541667 57.142857
37 60 20 28 16 12 38.144330 57.142857
37 61 20 28 16 12 37.755102 57.142857
38 61 20 28 16 12 38.383838 57.142857
38 61 21 28 16 12 38.383838 57.142857
38 62 21 28 16 12 38.000000 57.142857
39 62 21 28 16 12 38.613861 57.142857
39 63 21 28 16 12 38.235294 57.142857
39 64 21 28 16 12 37.864078 57.142857
39 65 21 28 16 12 37.500000 57.142857
39 65 22 28 16 12 37.500000 57.142857
39 66 22 28 16 12 37.142857 57.142857
39 67 22 28 16 12 36.792453 57.142857
39 68 22 28 16 12 36.448598 57.142857
39 68 23 28 16 12 36.448598 57.142857
39 69 23 28 16 12 36.111111 57.142857
39 69 24 28 16 12 36.111111 57.142857
39 69 25 28 16 12 36.111111 57.142857
39 70 25 28 16 12 35.779817 57.142857
39 71 25 28 16 12 35.454545 57.142857
39 72 25 28 16 12 35.135135 57.142857
39 72 25 29 16 13 35.135135 55.172414
39 72 25 30 16 14 35.135135 53.333333
40 72 25 30 16 14 35.714286 53.333333
41 72 25 30 16 14 36.283186 53.333333
42 72 25 30 16 14 36.842105 53.333333
42 72 26 30 16 14 36.842105 53.333333
43 72 26 30 16 14 37.391304 53.333333
43 73 26 30 16 14 37.068966 53.333333
43 74 26 30 16 14 36.752137 53.333333
43 74 27 30 16 14 36.752137 53.333333
44 74 27 30 16 14 37.288136 53.333333
44 75 27 30 16 14 36.974790 53.333333
44 75 27 31 16 15 36.974790 51.612903
45 75 27 31 16 15 37.500000 51.612903
45 76 27 31 16 15 37.190083 51.612903
45 76 27 32 16 16 37.190083 50.000000
45 76 27 33 16 17 37.190083 48.484848
45 77 27 33 16 17 36.885246 48.484848
45 77 28 33 16 17 36.885246 48.484848
45 77 28 34 16 18 36.885246 47.058824
45 77 28 35 16 19 36.885246 45.714286
45 77 29 35 16 19 36.885246 45.714286
45 77 30 35 16 19 36.885246 45.714286
45 77 30 36 16 20 36.885246 44.444444
45 77 31 36 16 20 36.885246 44.444444
