65804.5719 102034.6576 119793.5152 79099.9952 -4981.8875 -5152.0855 -2974.8439 3452.9811 -6561.5757 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 1971.8887 1604.8401 -2136.8767 2733.3720 -3010.0080 12.2147
65804.5719 102034.6576 119793.5152 79099.9952 -4981.8875 -5152.0855 -2974.8439 3452.9811 -6561.5757 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 1971.8887 1604.8401 -2136.8767 2733.3720 -3010.0080 12.2147
65804.5719 102034.6576 119793.5152 79099.9952 -4981.8875 -5152.0855 -2974.8439 3452.9811 -6561.5757 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 1971.8887 1604.8401 -2136.8767 2733.3720 -3010.0080 12.2147
65804.5719 102034.6576 119793.5152 79099.9952 -4981.8875 -5152.0855 -5265.2151 3452.9811 -6561.5757 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 3830.9339 1604.8401 -2136.8767 2733.3720 -3010.0080 12.1662
65804.5719 102034.6576 119793.5152 79099.9952 -4981.8875 -5152.0855 -4581.9978 3452.9811 -7139.4662 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 3830.9339 1604.8401 -2136.8767 2733.3720 -3010.0080 12.1603
65804.5719 102034.6576 119793.5152 79099.9952 -4981.8875 -5152.0855 -4581.9978 3452.9811 -7139.4662 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 3243.0546 3030.1171 -2136.8767 2733.3720 -3010.0080 12.2146
65804.5719 102034.6576 119793.5152 79099.9952 -4981.8875 -5152.0855 -4581.9978 3452.9811 -7139.4662 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 3243.0546 3030.1171 -2136.8767 2733.3720 -3010.0080 12.2146
65804.5719 102034.6576 119793.5152 79099.9952 -4981.8875 -5152.0855 -4581.9978 3452.9811 -7139.4662 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 3243.0546 3030.1171 -2136.8767 2733.3720 -3010.0080 12.2146
65804.5719 102034.6576 119793.5152 79099.9952 -4981.8875 -5152.0855 -4581.9978 3452.9811 -7139.4662 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 3243.0546 3030.1171 -2136.8767 2733.3720 -3010.0080 12.2146
65804.5719 102034.6576 97424.1589 79099.9952 -4981.8875 -5152.0855 -4581.9978 3452.9811 -7139.4662 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 3243.0546 3030.1171 -2136.8767 2697.3442 -3010.0080 3.4325
65804.5719 102034.6576 97424.1589 79099.9952 -4981.8875 -5152.0855 -4581.9978 3452.9811 -7139.4662 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -3809.5151 2697.3442 -3010.0080 3.4771
65804.5719 102034.6576 97424.1589 79099.9952 -4981.8875 -5152.0855 -4581.9978 3452.9811 -7139.4662 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -3809.5151 2697.3442 -3010.0080 3.4771
65804.5719 102034.6576 97424.1589 79099.9952 -4878.8844 -5152.0855 -4581.9978 3452.9811 -7139.4662 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -3809.5151 1761.1686 -3010.0080 3.4651
65804.5719 102034.6576 97424.1589 79099.9952 -4878.8844 -5152.0855 -5989.1877 3452.9811 -7139.4662 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -3809.5151 2168.0803 -3010.0080 3.4556
65804.5719 102034.6576 97424.1589 79099.9952 -4878.8844 -5152.0855 -5989.1877 3452.9811 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -2151.3938 2168.0803 -3010.0080 3.4175
65804.5719 102034.6576 97424.1589 79099.9952 -4878.8844 -7604.1840 -5989.1877 3452.9811 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -2151.3938 2168.0803 -2583.8034 3.3940
69850.1392 102034.6576 97424.1589 79099.9952 -4878.8844 -7604.1840 -4883.3330 3452.9811 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -2151.3938 2168.0803 -2583.8034 3.0394
69850.1392 102034.6576 97424.1589 81590.2516 -4878.8844 -7604.1840 -3756.4058 3452.9811 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -2151.3938 2168.0803 -2583.8034 3.3349
69850.1392 102034.6576 97424.1589 81590.2516 -4878.8844 -7604.1840 -3756.4058 3452.9811 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -2151.3938 2168.0803 -2583.8034 3.3349
69850.1392 102034.6576 97424.1589 81590.2516 -4878.8844 -7604.1840 -3756.4058 3452.9811 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -2151.3938 2168.0803 -2583.8034 3.3349
69850.1392 102034.6576 97424.1589 75603.5261 -4878.8844 -6519.1797 -3756.4058 3452.9811 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -2151.3938 2168.0803 -2583.8034 2.9904
69850.1392 102034.6576 97424.1589 75603.5261 -4878.8844 -6519.1797 -3756.4058 3452.9811 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 3030.1171 -2151.3938 2168.0803 -2583.8034 2.9904
69850.1392 102034.6576 97424.1589 75603.5261 -4878.8844 -6519.1797 -3756.4058 3452.9811 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 1643.9271 -2151.3938 2168.0803 -4425.4972 2.9810
69850.1392 102034.6576 97424.1589 75603.5261 -4878.8844 -6519.1797 -3756.4058 3452.9811 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 1643.9271 -2151.3938 2168.0803 -4425.4972 2.9810
69850.1392 102034.6576 97424.1589 75603.5261 -4878.8844 -6519.1797 -3756.4058 3452.9811 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 1643.9271 -2151.3938 2168.0803 -4425.4972 2.9810
69850.1392 102034.6576 97424.1589 75603.5261 -4878.8844 -6519.1797 -3756.4058 6092.5169 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 1643.9271 -2151.3938 3744.0732 -4425.4972 2.9851
69850.1392 102034.6576 97424.1589 75603.5261 -4878.8844 -6519.1797 -3756.4058 6092.5169 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 1643.9271 -2151.3938 3744.0732 -4425.4972 2.9851
69850.1392 102034.6576 97424.1589 75603.5261 -4878.8844 -6519.1797 -3756.4058 6092.5169 -6182.2769 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 1643.9271 -2151.3938 3744.0732 -4425.4972 2.9851
69850.1392 102034.6576 97424.1589 75603.5261 -4878.8844 -6519.1797 -3756.4058 6092.5169 -6639.4981 4906.5007 48126.8987 56285.5707 67083.9838 44322.0628 -2608.7834 2831.3557 1643.9271 -2151.3938 3744.0732 -2462.4168 2.9854
