8.38567838367 2143.70536008
24.8593425386 2143.70536008
41.3330066934 2143.70536008
57.8066708483 2143.70536008
74.2803350032 2143.70536008
90.7539991581 2143.70536008
107.227663313 2143.70536008
123.701327468 2143.70536008
140.174991623 2143.70536008
156.648655778 2143.70536008
173.122319932 2143.70536008
189.595984087 2143.70536008
206.069648242 2143.70536008
222.543312397 2143.70536008
239.016976552 2143.70536008
255.490640707 2143.70536008
271.964304862 2143.70536008
288.437969017 2143.70536008
304.911633171 2127.54381826
321.385297326 2111.38136668
337.858961481 2111.38136668
354.332625636 2111.38136668
370.806289791 2111.38136668
387.279953946 2111.38136668
403.753618101 2111.38136668
420.227282256 2111.38136668
436.70094641 2111.38136668
453.174610565 2111.38136668
469.64827472 1995.45852187
486.121938875 1995.45852187
502.59560303 1995.45852187
519.069267185 1995.45852187
535.54293134 2227.30421149
552.016595495 2227.30421149
568.49025965 2227.30421149
584.963923804 2227.30421149
601.437587959 2227.30421149
617.911252114 3083.79416646
634.384916269 3083.79416646
650.858580424 3083.79416646
667.332244579 3083.79416646
683.805908734 3083.79416646
700.279572889 3569.14713213
716.753237043 3053.4059334
733.226901198 2856.31180015
749.700565353 2856.31180015
766.174229508 3033.37087457
782.647893663 3033.37087457
799.121557818 3033.37087457
815.595221973 3555.87628178
832.068886128 3555.87628178
848.542550282 2872.96475474
865.016214437 2872.96475474
881.489878592 2872.96475474
897.963542747 2872.96475474
914.437206902 2786.97172368
930.910871057 2700.96416017
947.384535212 2700.96416017
963.858199367 2700.96416017
980.331863521 2700.96416017
996.805527676 2700.96416017
1013.27919183 2700.96416017
1029.75285599 2700.96416017
1046.22652014 2700.96416017
1062.7001843 2700.96416017
1079.17384845 2700.96416017
1095.64751261 2700.96416017
1112.12117676 2700.96416017
1128.59484092 2700.96416017
1145.06850507 2700.96416017
1161.54216923 2700.96416017
1178.01583338 2700.96416017
1194.48949753 2700.96416017
1210.96316169 2700.96416017
