100 2514.11102619
100.782778865 2514.11102619
101.56555773 2514.11102619
102.348336595 2514.11102619
103.13111546 2514.11102619
103.913894325 2514.11102619
104.69667319 2514.11102619
105.479452055 2514.11102619
106.26223092 2514.11102619
107.045009785 2514.11102619
107.82778865 2514.11102619
108.610567515 2514.11102619
109.39334638 2514.11102619
110.176125245 2514.11102619
110.95890411 2514.11102619
111.741682975 2514.11102619
112.52446184 2514.11102619
113.307240705 2514.11102619
114.090019569 2514.11102619
114.872798434 2514.11102619
115.655577299 2514.11102619
116.438356164 2514.11102619
117.221135029 2514.11102619
118.003913894 2514.11102619
118.786692759 2514.11102619
119.569471624 2514.11102619
120.352250489 2514.11102619
121.135029354 2514.11102619
121.917808219 2514.11102619
122.700587084 2514.11102619
123.483365949 2514.11102619
124.266144814 2514.11102619
125.048923679 2514.11102619
125.831702544 2514.11102619
126.614481409 2514.11102619
127.397260274 2514.11102619
128.180039139 2514.11102619
128.962818004 2514.11102619
129.745596869 2514.11102619
130.528375734 2514.11102619
131.311154599 2514.11102619
132.093933464 2514.11102619
132.876712329 2514.11102619
133.659491194 2514.11102619
134.442270059 2514.11102619
135.225048924 2514.11102619
136.007827789 2514.11102619
136.790606654 2514.11102619
137.573385519 2514.11102619
138.356164384 2514.11102619
139.138943249 2514.11102619
139.921722114 2514.11102619
140.704500978 2514.11102619
141.487279843 2514.11102619
142.270058708 2514.11102619
143.052837573 2514.11102619
143.835616438 2514.11102619
144.618395303 2514.11102619
145.401174168 2514.11102619
146.183953033 2514.11102619
146.966731898 2514.11102619
147.749510763 2514.11102619
148.532289628 2514.11102619
149.315068493 2514.11102619
150.097847358 2514.11102619
150.880626223 2514.11102619
151.663405088 2514.11102619
152.446183953 2514.11102619
153.228962818 2514.11102619
154.011741683 2514.11102619
154.794520548 2514.11102619
155.577299413 2514.11102619
156.360078278 2514.11102619
157.142857143 2514.11102619
157.925636008 2514.11102619
158.708414873 2514.11102619
159.491193738 2514.11102619
160.273972603 2514.11102619
161.056751468 2514.11102619
161.839530333 2514.11102619
162.622309198 2514.11102619
163.405088063 2514.11102619
164.187866928 2514.11102619
164.970645793 2514.11102619
165.753424658 2514.11102619
166.536203523 2514.11102619
167.318982387 2514.11102619
168.101761252 2514.11102619
168.884540117 2514.11102619
169.667318982 2514.11102619
170.450097847 2514.11102619
171.232876712 2514.11102619
172.015655577 2514.11102619
172.798434442 2514.11102619
173.581213307 2514.11102619
174.363992172 2514.11102619
175.146771037 2514.11102619
175.929549902 2514.11102619
176.712328767 2514.11102619
177.495107632 2514.11102619
178.277886497 2514.11102619
179.060665362 2514.11102619
179.843444227 2514.11102619
180.626223092 2514.11102619
181.409001957 2514.11102619
182.191780822 2514.11102619
182.974559687 2514.11102619
183.757338552 2514.11102619
184.540117417 2514.11102619
185.322896282 2514.11102619
186.105675147 2514.11102619
186.888454012 2514.11102619
187.671232877 2514.11102619
188.454011742 2514.11102619
189.236790607 2514.11102619
190.019569472 2514.11102619
190.802348337 2514.11102619
191.585127202 2514.11102619
192.367906067 2514.11102619
193.150684932 2514.11102619
193.933463796 2514.11102619
194.716242661 2514.11102619
195.499021526 2514.11102619
196.281800391 2514.11102619
197.064579256 2514.11102619
197.847358121 2514.11102619
198.630136986 2514.11102619
199.412915851 2514.11102619
200.195694716 1947.94671196
200.978473581 1947.94671196
201.761252446 1947.94671196
202.544031311 1947.94671196
203.326810176 1947.94671196
204.109589041 1947.94671196
204.892367906 1947.94671196
205.675146771 1947.94671196
206.457925636 1947.94671196
