103.698230732 3059.78093239
111.877471057 2614.85081534
120.056711381 2345.32917415
128.235951705 2260.70998252
136.415192029 2364.17327312
144.594432353 2645.46897083
152.773672677 3077.66598584
160.952913001 3618.50117763
169.132153325 4000.70717713
177.311393649 3996.35252001
185.490633973 3838.8175929
193.669874297 3758.1214003
201.849114621 3427.72475146
210.028354945 3191.39501365
218.207595269 3045.44627921
226.386835593 2999.91925031
234.566075917 2932.03766417
242.745316241 2972.49247216
250.924556566 3160.99498761
259.10379689 3458.20438585
267.283037214 3817.94941451
275.462277538 4164.82521723
283.641517862 4160.51325642
291.820758186 4051.86119841
299.99999851 3473.28359075
308.179238834 3037.40036924
316.358479158 2756.76344267
324.537719482 2639.87759598
332.716959806 2692.5126339
340.89620013 2911.64014774
349.075440454 3280.52405341
357.254680778 3602.78005293
365.433921102 3893.5884213
373.613161426 4231.46506944
381.79240175 4201.39902573
389.971642075 4027.79608464
398.150882399 3614.48400198
406.330122723 3244.83551797
414.509363047 2836.0650707
422.688603371 2598.28193509
430.867843695 2540.12846358
439.047084019 2661.98126708
447.226324343 2873.31941747
455.405564667 3146.58393734
463.584804991 3502.96739334
471.764045315 3908.42818678
479.943285639 3966.53773135
488.122525963 3902.84329543
496.301766287 3640.13036499
