103.698 322689
111.877 333068
120.057 334728
128.236 330256
136.415 322717
144.594 314504
152.774 308883
160.953 307645
169.132 310396
177.311 316274
185.491 324210
193.67 330108
201.849 325281
210.028 307650
218.208 277694
226.387 238639
234.566 194094
242.745 146614
250.925 101301
259.104 63501.9
267.283 36207.6
275.462 19815
283.642 13471.1
291.821 15269.3
300 20874.8
308.179 26856
316.358 30430.2
324.538 30309.2
332.717 26445.9
340.896 19552
349.075 11749.6
357.255 5951.58
365.434 4463.82
373.613 8251.53
381.792 17506.5
389.972 31432.3
398.151 48109.7
406.33 67505.2
414.509 80494.8
422.689 92287.2
430.868 103418
439.047 114481
447.226 127341
455.406 144436
463.585 167656
471.764 196432
479.943 229367
488.123 263626
496.302 294614
