1 0 1
2 0 1
3 1 3
3 0 3
7 0 6
8 0 7
11 0 11
16 0 16
17 0 16
28 0 21
29 0 21
30 0 20
33 0 20
34 0 21
36 0 21
39 0 20
44 1 43
52 1 43
53 1 45
64 1 44
67 1 43
69 1 43
72 1 47
88 1 44
96 1 44
101 1 43
104 1 43
108 1 45
116 1 47
119 1 47
129 1 46
133 1 105
134 1 46
135 0 92
137 1 43
138 1 46
138 0 93
140 1 121
142 1 46
143 1 44
146 1 44
149 1 46
153 0 93
154 1 136
154 0 92
155 1 147
156 1 148
156 0 92
157 1 93
160 0 94
162 0 94
164 0 92
165 0 92
166 1 165
166 0 92
167 0 93
168 0 167
169 0 169
171 0 171
173 0 171
179 1 171
181 1 171
182 1 172
184 1 169
185 0 174
186 1 43
188 1 168
188 0 169
194 0 173
195 0 173
199 0 173
200 0 170
201 1 167
201 0 171
212 1 205
213 1 171
215 1 166
216 0 171
217 1 167
222 0 176
223 0 175
225 1 165
225 0 171
229 1 172
230 1 170
232 0 169
235 1 171
238 1 166
243 1 170
247 0 170
249 0 172
258 1 172
261 1 173
265 1 265
272 1 191
272 0 170
274 1 165
274 0 173
275 1 228
279 0 172
286 1 47
290 1 174
292 1 165
293 1 167
296 1 166
297 1 171
300 1 265
305 1 168
310 1 173
312 1 172
312 0 299
315 1 170
315 0 170
317 0 174
320 0 267
321 0 300
330 0 268
333 0 172
341 1 174
344 1 167
345 1 169
346 1 169
349 0 334
350 0 336
354 1 265
354 0 300
359 1 169
363 1 208
366 0 268
370 1 166
377 1 93
378 1 168
380 1 170
387 1 173
398 1 172
401 1 172
403 1 166
404 1 166
414 1 265
416 1 173
424 1 167
436 1 208
442 1 207
461 1 165
471 1 134
483 1 166
490 1 47
491 1 168
494 1 171
497 1 166
498 1 168
514 1 174
530 1 169
545 1 167
547 1 174
551 1 171
553 0 169
554 0 268
556 1 536
563 0 279
564 1 266
566 1 208
569 1 262
574 0 334
580 1 207
588 1 171
594 1 169
599 1 464
602 1 323
604 1 205
606 1 166
607 1 205
608 1 537
611 1 454
612 1 460
613 1 206
614 1 458
621 1 170
622 0 532
625 0 333
628 1 170
632 0 299
635 1 174
637 0 268
638 1 535
649 1 165
651 1 298
652 1 537
653 1 454
655 1 449
655 0 169
659 0 170
662 1 607
664 0 268
668 1 463
679 1 206
683 1 174
687 1 535
690 1 165
698 1 169
705 1 215
710 1 171
712 1 167
726 1 461
726 0 300
727 0 268
729 1 191
731 1 207
738 1 165
739 1 121
741 0 551
743 0 183
746 1 169
748 0 298
749 0 180
752 1 266
752 0 267
766 1 174
794 1 169
801 1 228
801 0 386
802 1 169
806 0 267
818 0 267
821 0 387
826 0 334
830 1 325
831 1 535
844 0 173
845 1 173
868 1 228
870 1 120
871 1 695
882 1 168
885 1 205
886 1 228
893 1 537
901 1 166
907 1 295
909 1 767
910 1 535
918 1 535
920 1 166
931 1 215
939 1 174
946 0 863
948 1 298
952 1 172
955 0 861
956 1 535
956 0 859
961 0 859
964 0 865
975 0 861
977 0 865
978 1 166
978 0 300
981 0 377
989 1 952
991 1 536
992 1 167
993 1 206
997 0 859
1004 0 861
1007 0 863
1010 1 169
1019 1 169
1025 0 1002
1026 0 860
1030 1 690
1030 0 1005
1034 1 459
1034 0 1006
1035 1 582
1035 0 1003
1040 1 165
1050 0 1005
1052 0 1005
1059 0 1004
1061 0 1004
1062 1 585
1063 0 1002
1064 1 584
1069 1 849
1070 0 1006
1076 1 168
1081 0 1004
1082 1 294
1082 0 1005
1083 1 815
1092 1 228
1103 0 862
1104 1 1064
1113 1 535
1119 0 865
1132 1 460
1136 1 173
1142 0 1002
1144 1 265
1151 1 452
1161 1 463
1161 0 859
1168 1 207
1172 1 168
1174 1 205
1180 0 863
1184 1 1094
1186 1 952
1193 0 1008
1194 1 690
1201 1 459
1208 1 228
1214 0 860
1222 1 845
1224 1 297
1225 1 845
1231 1 171
1232 1 167
1237 0 1007
1238 1 211
1251 0 1008
1252 0 864
1259 0 1005
1264 0 1003
1268 1 167
1277 1 265
1289 1 1100
1294 0 1131
1314 0 1003
1319 0 1007
1323 1 173
1328 0 1002
1329 1 171
1330 0 1007
1343 0 1002
1346 1 174
1350 1 1346
1351 0 1004
1357 0 1005
1361 1 309
1363 1 450
1364 1 1100
1367 1 690
1368 0 862
1379 1 173
1379 0 1002
1381 0 1252
1388 1 168
1393 0 1132
1395 1 228
1397 0 1007
1403 1 206
1403 0 1002
1404 0 1008
1405 0 1005
1428 1 168
1429 0 1004
1432 0 1004
1437 1 535
1442 0 1003
1443 0 860
1445 0 863
1450 0 1007
1454 1 166
1454 0 1002
1459 0 1002
1461 0 1008
1462 1 1341
1467 0 1008
1468 0 1007
1474 1 173
1475 1 844
1481 1 169
1482 0 1003
1484 1 459
1490 1 265
1491 1 1485
1496 1 846
1497 1 1094
1499 0 1252
1504 1 228
1505 1 165
1509 0 1007
1515 0 1002
1524 1 451
1527 1 459
1528 0 1002
1529 1 1100
1534 0 861
1536 1 1452
1538 1 166
1539 0 1132
1543 1 265
1550 0 1008
1559 1 537
1561 0 1006
1569 1 169
1570 0 1005
1573 1 1442
1577 0 1127
1590 1 1451
1592 0 1003
1595 0 1006
1599 0 1006
1600 0 1127
1607 0 1251
1611 0 865
1612 1 165
1615 1 536
1622 0 278
1638 0 1008
1641 0 1006
1644 1 459
1646 1 1446
1647 1 169
1668 1 206
1674 1 536
1676 1 172
1685 1 953
1691 0 1002
1695 1 1063
1697 0 865
1706 0 1007
1707 0 1636
1716 1 167
1719 0 862
1721 0 1007
1722 1 459
1723 1 168
1730 0 1004
1732 1 1217
1736 1 1450
1738 1 1452
1740 1 1452
1741 0 864
1748 0 1004
1749 1 173
1752 1 265
1760 0 864
1761 0 1749
1766 0 1747
1767 1 1300
1772 0 1633
1778 1 173
1779 0 170
1780 1 1350
1781 0 1002
1793 1 166
1796 1 535
1798 0 1002
1799 1 293
1799 0 1746
1800 1 173
1809 1 851
1809 0 1007
1810 1 850
1811 1 1341
1813 1 1435
1815 0 1131
1816 0 1748
1817 0 865
1826 0 1002
1827 0 1003
1828 1 265
1829 1 537
1832 0 1005
1835 0 1008
1846 0 862
1847 1 951
1848 1 298
1853 0 1112
1857 1 1393
1859 1 170
1864 0 1007
1865 1 1660
1868 0 1746
1869 1 537
1872 1 846
1874 0 1749
1876 1 1485
1877 0 1005
1878 1 536
1879 0 1746
1890 1 265
1896 1 168
1899 0 1004
1900 1 169
1907 0 1003
1914 0 1008
1921 0 865
1944 1 169
1945 0 1922
1946 1 169
1954 1 171
1955 1 1450
1956 0 1004
1957 0 1007
1967 1 1345
1968 0 1003
1973 1 845
1980 1 535
1982 1 537
1983 1 1681
1985 1 1834
1991 0 1002
1992 1 1642
1992 0 1746
2001 1 1441
2006 1 1310
2012 1 168
2015 1 1971
2016 1 1450
2021 1 1093
2029 0 1006
2032 1 2019
2033 1 690
2036 0 1124
2042 0 1633
2045 1 537
2047 0 1004
2052 0 1251
2053 1 459
2054 0 860
2055 1 2017
2055 0 1611
2067 1 460
2070 0 1127
2074 0 1746
2075 1 955
2088 0 1003
2090 0 1635
2093 1 165
2093 0 1125
2097 1 1455
2099 0 1007
2100 1 1971
2100 0 861
2101 1 1968
2102 1 1451
2103 1 1100
2106 0 1003
2108 0 1002
2109 1 1449
2120 1 450
2123 0 860
2127 0 1630
2129 1 1965
2147 0 1252
2152 0 1630
2153 0 978
2155 0 1125
2162 0 1005
2165 1 166
2172 1 1099
2176 0 1008
2180 1 172
2181 0 1131
2182 1 169
2184 0 1008
2188 0 1004
2189 1 166
2192 1 953
2192 0 1746
2196 1 2149
2204 1 2017
2206 0 1747
2208 1 1453
2211 0 1746
2213 1 1969
2216 1 1969
2221 0 1746
2223 1 1951
2223 0 1008
2230 0 1636
2231 1 1507
2231 0 1746
2236 1 171
2237 1 171
