0 1 0 0 0 0 0.000000 -nan
0 1 0 1 1 0 0.000000 100.000000
0 1 0 2 2 0 0.000000 100.000000
0 1 0 3 3 0 0.000000 100.000000
0 2 0 3 3 0 0.000000 100.000000
1 2 0 3 3 0 33.333333 100.000000
2 2 0 3 3 0 50.000000 100.000000
2 2 0 4 4 0 50.000000 100.000000
2 2 0 5 5 0 50.000000 100.000000
2 3 0 5 5 0 40.000000 100.000000
2 4 0 5 5 0 33.333333 100.000000
2 4 0 6 6 0 33.333333 100.000000
3 4 0 6 6 0 42.857143 100.000000
3 5 0 6 6 0 37.500000 100.000000
3 6 0 6 6 0 33.333333 100.000000
3 7 0 6 6 0 30.000000 100.000000
3 7 0 7 7 0 30.000000 100.000000
3 7 0 8 8 0 30.000000 100.000000
3 8 0 8 8 0 27.272727 100.000000
3 9 0 8 8 0 25.000000 100.000000
4 9 0 8 8 0 30.769231 100.000000
5 9 0 8 8 0 35.714286 100.000000
6 9 0 8 8 0 40.000000 100.000000
6 10 0 8 8 0 37.500000 100.000000
6 11 0 8 8 0 35.294118 100.000000
7 11 0 8 8 0 38.888889 100.000000
8 11 0 8 8 0 42.105263 100.000000
8 12 0 8 8 0 40.000000 100.000000
8 12 0 9 9 0 40.000000 100.000000
8 12 0 10 10 0 40.000000 100.000000
8 12 0 11 11 0 40.000000 100.000000
8 13 0 11 11 0 38.095238 100.000000
8 14 0 11 11 0 36.363636 100.000000
8 14 0 12 12 0 36.363636 100.000000
8 14 0 13 13 0 36.363636 100.000000
8 15 0 13 13 0 34.782609 100.000000
8 15 0 14 14 0 34.782609 100.000000
8 16 0 14 14 0 33.333333 100.000000
9 16 0 14 14 0 36.000000 100.000000
9 16 0 15 15 0 36.000000 100.000000
10 16 0 15 15 0 38.461538 100.000000
10 17 0 15 15 0 37.037037 100.000000
10 18 0 15 15 0 35.714286 100.000000
10 18 0 16 15 1 35.714286 93.750000
11 18 0 16 15 1 37.931034 93.750000
11 18 0 17 15 2 37.931034 88.235294
11 19 0 17 15 2 36.666667 88.235294
11 20 0 17 15 2 35.483871 88.235294
12 20 0 17 15 2 37.500000 88.235294
13 20 0 17 15 2 39.393939 88.235294
13 21 0 17 15 2 38.235294 88.235294
13 21 0 18 15 3 38.235294 83.333333
13 22 0 18 15 3 37.142857 83.333333
13 23 0 18 15 3 36.111111 83.333333
13 24 0 18 15 3 35.135135 83.333333
13 25 0 18 15 3 34.210526 83.333333
13 25 0 19 15 4 34.210526 78.947368
13 26 0 19 15 4 33.333333 78.947368
13 26 0 20 15 5 33.333333 75.000000
13 26 0 21 15 6 33.333333 71.428571
13 26 0 22 15 7 33.333333 68.181818
13 27 0 22 15 7 32.500000 68.181818
13 28 0 22 15 7 31.707317 68.181818
14 28 0 22 15 7 33.333333 68.181818
14 29 0 22 15 7 32.558140 68.181818
14 30 0 22 15 7 31.818182 68.181818
14 30 0 23 15 8 31.818182 65.217391
14 30 0 24 15 9 31.818182 62.500000
14 31 0 24 15 9 31.111111 62.500000
14 32 0 24 15 9 30.434783 62.500000
14 33 0 24 15 9 29.787234 62.500000
14 34 0 24 15 9 29.166667 62.500000
14 35 0 24 15 9 28.571429 62.500000
14 36 0 24 15 9 28.000000 62.500000
14 36 0 25 15 10 28.000000 60.000000
14 36 0 26 15 11 28.000000 57.692308
14 37 0 26 15 11 27.450980 57.692308
14 38 0 26 15 11 26.923077 57.692308
15 38 0 26 15 11 28.301887 57.692308
15 39 0 26 15 11 27.777778 57.692308
15 39 0 27 15 12 27.777778 55.555556
15 40 0 27 15 12 27.272727 55.555556
15 41 0 27 15 12 26.785714 55.555556
15 41 0 28 15 13 26.785714 53.571429
16 41 0 28 15 13 28.070175 53.571429
16 42 0 28 15 13 27.586207 53.571429
17 42 0 28 15 13 28.813559 53.571429
17 43 0 28 15 13 28.333333 53.571429
17 44 0 28 15 13 27.868852 53.571429
17 45 0 28 15 13 27.419355 53.571429
17 46 0 28 15 13 26.984127 53.571429
17 47 0 28 15 13 26.562500 53.571429
17 47 0 29 15 14 26.562500 51.724138
17 48 0 29 15 14 26.153846 51.724138
18 48 0 29 15 14 27.272727 51.724138
19 48 0 29 15 14 28.358209 51.724138
19 49 0 29 15 14 27.941176 51.724138
20 49 0 29 15 14 28.985507 51.724138
