1.586298e-167 5.953504e-41 2.249304e-09 1.095665e-01 
1.586799e-167 7.293035e-41 2.249667e-09 1.179490e-01 
2.262056e-167 8.632566e-41 2.250030e-09 1.263314e-01 
2.937314e-167 9.356635e-41 2.281575e-09 1.347139e-01 
3.075864e-167 1.008070e-40 2.313120e-09 1.359769e-01 
3.214415e-167 1.080477e-40 2.344665e-09 1.392849e-01 
3.352965e-167 1.152884e-40 2.376210e-09 1.425929e-01 
3.491516e-167 1.225291e-40 2.527645e-09 1.465140e-01 
5.165565e-166 1.297698e-40 2.679080e-09 1.571543e-01 
9.981978e-166 1.370105e-40 2.830515e-09 1.718074e-01 
1.479839e-165 1.442512e-40 2.981950e-09 1.864606e-01 
1.961480e-165 1.514919e-40 3.133385e-09 2.013978e-01 
2.443122e-165 1.587326e-40 3.284820e-09 2.018185e-01 
2.924763e-165 1.659733e-40 3.436255e-09 2.094629e-01 
3.406404e-165 1.732140e-40 3.587690e-09 2.132011e-01 
3.888046e-165 1.804547e-40 3.739125e-09 2.169393e-01 
4.369687e-165 1.108882e-35 3.890560e-09 2.204919e-01 
4.851328e-165 1.110405e-35 4.041995e-09 2.205078e-01 
5.332969e-165 1.111928e-35 4.193430e-09 2.208183e-01 
3.029726e-160 1.113451e-35 4.344865e-09 2.211608e-01 
6.059399e-160 1.114974e-35 4.496300e-09 2.218364e-01 
9.089072e-160 1.116497e-35 4.647735e-09 2.225121e-01 
1.211875e-159 1.118020e-35 4.705990e-09 2.231877e-01 
1.514842e-159 1.119543e-35 8.340438e-09 2.238633e-01 
1.817809e-159 1.121066e-35 1.046478e-08 2.245389e-01 
2.120776e-159 1.122589e-35 1.258912e-08 2.252146e-01 
2.378276e-159 1.122732e-35 1.471347e-08 2.258222e-01 
2.635776e-159 3.748173e-35 1.683781e-08 2.264298e-01 
2.893275e-159 6.373614e-35 1.896215e-08 2.264298e-01 
3.150775e-159 8.999056e-35 2.108649e-08 2.269408e-01 
7.002780e-159 1.126711e-34 2.321083e-08 2.269414e-01 
1.085478e-158 1.353516e-34 2.533518e-08 2.270700e-01 
1.470679e-158 1.580321e-34 2.745952e-08 2.276651e-01 
1.855879e-158 1.807126e-34 2.958386e-08 2.277472e-01 
2.241080e-158 2.033932e-34 3.170820e-08 2.281183e-01 
2.303082e-158 2.260737e-34 3.383255e-08 2.284894e-01 
2.365084e-158 2.569592e-34 3.595689e-08 2.305756e-01 
2.469795e-158 2.878447e-34 3.651383e-08 2.307113e-01 
2.574506e-158 3.187302e-34 3.707078e-08 2.312541e-01 
2.759213e-158 3.187303e-34 3.762772e-08 2.317969e-01 
7.719013e-158 3.187303e-34 3.818467e-08 2.323398e-01 
1.267881e-157 3.187303e-34 3.874161e-08 2.326913e-01 
1.763861e-157 3.187303e-34 3.929856e-08 2.328405e-01 
2.259842e-157 3.187303e-34 3.976634e-08 2.369557e-01 
2.755822e-157 3.187303e-34 4.023411e-08 2.507299e-01 
3.251802e-157 3.187303e-34 4.256035e-08 2.515718e-01 
3.747782e-157 3.187303e-34 4.488659e-08 2.550427e-01 
4.243762e-157 3.187303e-34 5.289745e-08 2.570774e-01 
4.739742e-157 3.187306e-34 6.090832e-08 2.591121e-01 
5.672308e-157 3.187308e-34 6.891919e-08 2.618588e-01 
6.604874e-157 3.187310e-34 7.179288e-08 2.646056e-01 
7.537440e-157 3.187312e-34 7.466658e-08 2.691186e-01 
8.470006e-157 3.187330e-34 7.754028e-08 2.699758e-01 
8.470007e-157 3.187382e-34 8.041397e-08 2.700567e-01 
8.470008e-157 3.187434e-34 8.328767e-08 2.715583e-01 
8.470008e-157 3.187486e-34 8.487324e-08 2.730598e-01 
8.470008e-157 3.187538e-34 8.645881e-08 2.730845e-01 
8.470008e-157 3.187538e-34 8.804438e-08 2.731091e-01 
8.470009e-157 3.187559e-34 8.962994e-08 2.731337e-01 
8.470010e-157 3.187572e-34 9.121551e-08 2.731809e-01 
8.470010e-157 3.193832e-34 9.121552e-08 2.751760e-01 
8.470011e-157 3.200091e-34 9.121553e-08 2.785922e-01 
8.703788e-157 3.219934e-34 9.126308e-08 2.820282e-01 
1.582464e-156 3.761308e-34 9.338742e-08 3.003117e-01 
2.294549e-156 4.302681e-34 9.551177e-08 3.185953e-01 
3.006634e-156 4.844054e-34 9.763611e-08 3.201872e-01 
3.718719e-156 5.112651e-34 9.976045e-08 3.229293e-01 
4.430804e-156 6.284821e-34 1.058110e-07 3.232308e-01 
5.142889e-156 1.581850e-33 1.118616e-07 3.235323e-01 
5.854974e-156 3.490090e-33 1.139859e-07 3.237510e-01 
6.567059e-156 5.283623e-33 1.161103e-07 3.261377e-01 
7.279144e-156 7.077155e-33 1.182346e-07 3.285244e-01 
7.991229e-156 8.870687e-33 1.203590e-07 3.318022e-01 
8.053435e-156 1.066422e-32 1.224833e-07 3.335202e-01 
2.225549e-155 1.245775e-32 1.246076e-07 3.352382e-01 
3.645755e-155 1.425128e-32 1.266266e-07 3.389581e-01 
5.065961e-155 1.604482e-32 1.286456e-07 3.426781e-01 
6.486166e-155 2.667938e-32 1.288995e-07 3.438514e-01 
6.689990e-155 4.640375e-32 1.291533e-07 3.450246e-01 
6.429026e-152 6.612812e-32 1.292065e-07 3.505093e-01 
1.256427e-150 8.585248e-32 1.292597e-07 3.649494e-01 
2.448563e-150 1.055769e-31 1.292678e-07 3.793895e-01 
2.825416e-150 1.253012e-31 1.292759e-07 3.859165e-01 
4.017552e-150 1.450256e-31 1.297385e-07 3.924435e-01 
5.209688e-150 1.647500e-31 1.302011e-07 3.933347e-01 
6.401825e-150 1.844743e-31 1.306636e-07 3.937723e-01 
7.593961e-150 1.854855e-31 1.311314e-07 3.938275e-01 
8.786097e-150 1.864966e-31 1.313545e-07 3.938828e-01 
9.978234e-150 1.900299e-31 1.315776e-07 4.032729e-01 
1.022152e-149 1.935632e-31 1.337171e-07 4.126630e-01 
1.046480e-149 1.970965e-31 1.358565e-07 4.126948e-01 
1.070809e-149 2.042229e-31 1.379960e-07 4.127076e-01 
1.071330e-149 2.113494e-31 1.401355e-07 4.127091e-01 
1.071850e-149 2.184759e-31 1.422750e-07 4.127094e-01 
1.072371e-149 2.256024e-31 1.443993e-07 4.127094e-01 
1.072892e-149 2.318535e-31 1.465236e-07 4.127283e-01 
1.073413e-149 2.381047e-31 1.486480e-07 4.127472e-01 
1.073933e-149 2.443559e-31 1.486795e-07 4.127660e-01 
1.074901e-149 2.448538e-31 1.488221e-07 4.129672e-01 
1.075366e-149 2.469594e-31 1.489647e-07 4.130806e-01 
1.075831e-149 2.490649e-31 1.491589e-07 4.133219e-01 
1.076297e-149 2.511705e-31 1.493531e-07 4.142067e-01 
1.076762e-149 2.532760e-31 1.495079e-07 4.142694e-01 
1.083184e-149 2.553816e-31 1.495968e-07 4.143321e-01 
1.202398e-149 2.574871e-31 1.496857e-07 4.143948e-01 
1.115198e-148 2.595927e-31 1.496901e-07 4.144575e-01 
1.115840e-148 2.616982e-31 1.496945e-07 4.145684e-01 
1.116482e-148 2.638038e-31 1.496952e-07 4.145957e-01 
2.920199e-148 2.659093e-31 1.497181e-07 4.146231e-01 
3.581169e-148 2.680149e-31 1.497410e-07 4.147871e-01 
4.242139e-148 2.682518e-31 1.497509e-07 4.147952e-01 
4.903110e-148 2.694520e-31 1.518753e-07 4.149860e-01 
5.564080e-148 2.706523e-31 1.539996e-07 4.151769e-01 
6.225050e-148 2.707213e-31 1.539996e-07 4.153678e-01 
6.886020e-148 2.707729e-31 1.563258e-07 4.155587e-01 
7.546990e-148 2.711177e-31 1.586521e-07 4.157248e-01 
8.052071e-148 2.714625e-31 1.609783e-07 4.158909e-01 
8.052176e-148 2.725475e-31 1.633046e-07 4.159010e-01 
8.052282e-148 2.736325e-31 1.656308e-07 4.191666e-01 
8.052388e-148 2.783304e-31 1.679570e-07 4.224321e-01 
8.052493e-148 2.830283e-31 1.699392e-07 4.263212e-01 
8.052599e-148 2.841216e-31 1.699392e-07 4.327005e-01 
8.052704e-148 2.852149e-31 1.699393e-07 4.363060e-01 
8.322445e-148 2.863082e-31 1.699393e-07 4.398729e-01 
8.592187e-148 2.874014e-31 1.699597e-07 4.428830e-01 
8.861928e-148 2.875631e-31 1.700073e-07 4.458931e-01 
9.131669e-148 2.877248e-31 1.700548e-07 4.494542e-01 
9.401410e-148 2.878864e-31 1.721792e-07 4.588684e-01 
9.671151e-148 2.880481e-31 1.743035e-07 4.589116e-01 
9.940893e-148 2.882098e-31 1.953834e-07 4.623694e-01 
1.021063e-147 2.882266e-31 2.164633e-07 4.658273e-01 
1.048037e-147 2.882435e-31 2.375432e-07 4.692852e-01 
1.075012e-147 2.882603e-31 2.586232e-07 4.727431e-01 
1.101986e-147 2.882772e-31 2.586707e-07 4.762009e-01 
1.135017e-147 2.882940e-31 2.587183e-07 4.796588e-01 
1.375353e-147 2.883109e-31 2.587658e-07 4.885360e-01 
1.615690e-147 2.883277e-31 2.588133e-07 4.892994e-01 
1.856026e-147 2.883446e-31 2.588609e-07 4.900629e-01 
2.096363e-147 2.883614e-31 2.604662e-07 4.911439e-01 
2.336699e-147 2.883617e-31 2.620715e-07 4.922250e-01 
2.577036e-147 2.883686e-31 2.626497e-07 4.957626e-01 
2.817373e-147 2.883737e-31 2.632279e-07 4.960267e-01 
3.057709e-147 2.883789e-31 2.638061e-07 4.960267e-01 
3.298046e-147 2.883841e-31 2.643843e-07 4.960267e-01 
3.299238e-147 2.883949e-31 2.649625e-07 4.960267e-01 
3.299444e-147 2.884058e-31 2.655407e-07 4.960267e-01 
3.299649e-147 2.884166e-31 2.661190e-07 4.960267e-01 
3.299855e-147 2.884274e-31 2.666972e-07 4.960267e-01 
3.300037e-147 2.884382e-31 2.672754e-07 4.960267e-01 
3.300219e-147 2.884458e-31 2.733260e-07 4.962370e-01 
3.300401e-147 2.884533e-31 2.793765e-07 4.964474e-01 
3.300411e-147 2.884538e-31 2.837922e-07 4.966577e-01 
3.301603e-147 2.884543e-31 2.838195e-07 4.968680e-01 
3.302795e-147 2.884874e-31 2.838468e-07 4.972747e-01 
3.303987e-147 2.886405e-31 2.838468e-07 4.976815e-01 
3.305179e-147 2.887935e-31 2.843146e-07 4.988338e-01 
3.306726e-147 2.888327e-31 2.847824e-07 4.990795e-01 
3.308273e-147 2.889761e-31 2.852501e-07 4.993251e-01 
3.309819e-147 2.891194e-31 2.857179e-07 4.995707e-01 
3.311366e-147 2.892627e-31 2.861857e-07 5.271380e-01 
3.312913e-147 2.894061e-31 2.864131e-07 5.276228e-01 
3.314460e-147 2.895494e-31 2.866404e-07 5.281075e-01 
3.316006e-147 2.896928e-31 2.880836e-07 5.288191e-01 
3.317036e-147 2.898361e-31 2.895269e-07 5.299847e-01 
3.318067e-147 2.899794e-31 2.930602e-07 5.309536e-01 
3.319259e-147 2.901228e-31 2.965934e-07 5.337573e-01 
3.320451e-147 2.902661e-31 3.001267e-07 5.365609e-01 
3.321643e-147 2.908093e-31 3.024530e-07 5.423249e-01 
3.322835e-147 2.908976e-31 3.044010e-07 5.480888e-01 
3.323306e-147 2.918410e-31 3.063832e-07 5.507162e-01 
3.323776e-147 2.927845e-31 3.083654e-07 5.525587e-01 
3.323781e-147 2.937279e-31 3.103476e-07 5.544012e-01 
3.324974e-147 2.946713e-31 3.123298e-07 5.552380e-01 
3.326166e-147 2.956147e-31 3.143119e-07 5.555627e-01 
3.327358e-147 2.965582e-31 3.225591e-07 5.566333e-01 
3.331144e-147 2.975200e-31 3.308063e-07 5.577039e-01 
3.332336e-147 2.975541e-31 3.390534e-07 5.587744e-01 
3.333528e-147 2.975882e-31 3.650869e-07 5.611163e-01 
3.334720e-147 2.976472e-31 3.747330e-07 5.611169e-01 
3.335912e-147 2.976510e-31 3.843790e-07 5.612448e-01 
3.337104e-147 2.976547e-31 3.940251e-07 5.619475e-01 
3.338296e-147 2.976585e-31 4.036712e-07 5.621688e-01 
3.339488e-147 2.976622e-31 4.133173e-07 5.623678e-01 
3.340681e-147 2.976660e-31 4.229634e-07 5.631146e-01 
3.341024e-147 2.976698e-31 4.326094e-07 5.637462e-01 
3.341368e-147 2.976703e-31 4.422555e-07 5.643778e-01 
3.341711e-147 2.976708e-31 4.423060e-07 5.649166e-01 
3.342055e-147 2.976713e-31 4.423565e-07 5.651856e-01 
3.343247e-147 2.976718e-31 4.424069e-07 5.668173e-01 
3.344439e-147 2.976723e-31 4.424574e-07 5.684489e-01 
3.345631e-147 2.978153e-31 4.427536e-07 5.738284e-01 
3.348352e-147 2.979584e-31 4.444773e-07 5.746865e-01 
3.351072e-147 2.981015e-31 4.468035e-07 5.755446e-01 
3.353793e-147 2.981235e-31 4.528541e-07 5.764027e-01 
3.356513e-147 2.981240e-31 4.549784e-07 5.772608e-01 
3.357706e-147 2.981245e-31 4.565640e-07 5.775623e-01 
3.358898e-147 2.981260e-31 4.581496e-07 5.779648e-01 
3.360090e-147 2.981275e-31 4.597351e-07 5.783673e-01 
3.361282e-147 2.981290e-31 4.613207e-07 5.787698e-01 
3.361282e-147 2.981305e-31 4.629063e-07 5.854186e-01 
3.361283e-147 2.981320e-31 4.644918e-07 5.880415e-01 
3.361283e-147 2.981335e-31 4.660774e-07 5.906645e-01 
3.361283e-147 2.981350e-31 4.676630e-07 5.932874e-01 
3.361284e-147 2.981370e-31 4.692485e-07 5.949370e-01 
3.361284e-147 2.981389e-31 4.708341e-07 5.955355e-01 
3.361289e-147 2.981395e-31 4.724197e-07 5.961340e-01 
3.362481e-147 2.981395e-31 4.740053e-07 5.985907e-01 
3.363673e-147 2.981396e-31 4.755908e-07 6.005612e-01 
3.364865e-147 2.981398e-31 4.771764e-07 6.010727e-01 
3.366057e-147 2.981400e-31 4.787620e-07 6.010965e-01 
3.367250e-147 2.981402e-31 4.803475e-07 6.016064e-01 
3.368442e-147 2.981403e-31 4.803733e-07 6.021162e-01 
3.369634e-147 2.981405e-31 4.803991e-07 6.031730e-01 
3.370826e-147 2.981426e-31 4.804248e-07 6.042297e-01 
3.372018e-147 2.981447e-31 4.804506e-07 6.052865e-01 
3.373210e-147 2.981468e-31 4.804764e-07 6.053895e-01 
3.373575e-147 2.981489e-31 4.805202e-07 6.055362e-01 
3.373939e-147 2.981489e-31 4.807824e-07 6.058897e-01 
3.374304e-147 2.981494e-31 4.813217e-07 6.059735e-01 
3.374669e-147 2.981495e-31 4.818610e-07 6.059833e-01 
3.374669e-147 2.981500e-31 4.824003e-07 6.110881e-01 
3.374669e-147 2.981505e-31 4.838324e-07 6.112918e-01 
3.374669e-147 2.991567e-31 4.852646e-07 6.116731e-01 
3.375329e-147 3.001628e-31 4.861660e-07 6.120544e-01 
3.375698e-147 3.056055e-31 4.870675e-07 6.205988e-01 
3.376068e-147 3.110482e-31 4.879689e-07 6.206049e-01 
3.377260e-147 3.164909e-31 4.888703e-07 6.206322e-01 
3.377260e-147 3.219335e-31 4.897718e-07 6.206595e-01 
3.377260e-147 3.273762e-31 4.906732e-07 6.206869e-01 
3.377260e-147 3.328189e-31 5.328509e-07 6.207228e-01 
3.377260e-147 3.382616e-31 5.750287e-07 6.207967e-01 
3.377260e-147 3.437042e-31 6.172064e-07 6.208706e-01 
3.377279e-147 3.491469e-31 6.593842e-07 6.209013e-01 
3.377693e-147 3.493137e-31 7.015619e-07 6.209319e-01 
3.378262e-147 3.494804e-31 7.437396e-07 6.209625e-01 
3.378831e-147 3.494804e-31 7.859174e-07 6.364003e-01 
3.379400e-147 3.494804e-31 8.280951e-07 6.518381e-01 
3.379970e-147 3.494804e-31 8.702729e-07 6.708349e-01 
3.381162e-147 3.494809e-31 9.029844e-07 6.898317e-01 
3.382354e-147 3.494814e-31 9.046603e-07 7.088284e-01 
3.383546e-147 3.494948e-31 9.063362e-07 7.278252e-01 
3.384738e-147 3.495081e-31 9.080121e-07 7.468220e-01 
3.385930e-147 3.495215e-31 9.096880e-07 7.658188e-01 
3.387122e-147 3.495349e-31 9.113638e-07 7.719261e-01 
3.395859e-147 3.495482e-31 9.130397e-07 7.753890e-01 
3.404595e-147 3.495616e-31 9.147156e-07 7.788518e-01 
3.413331e-147 3.495750e-31 9.163915e-07 8.049582e-01 
3.865129e-147 3.495884e-31 9.180674e-07 8.076229e-01 
4.316926e-147 3.496017e-31 9.197433e-07 8.122194e-01 
4.768724e-147 3.496151e-31 9.201897e-07 8.168160e-01 
5.220522e-147 3.496285e-31 9.206361e-07 8.214125e-01 
5.672319e-147 3.496418e-31 9.210824e-07 8.260090e-01 
6.124117e-147 3.496552e-31 9.215288e-07 8.292545e-01 
6.575915e-147 3.496686e-31 9.287795e-07 8.390616e-01 
7.027712e-147 3.496820e-31 9.360302e-07 8.410379e-01 
7.479510e-147 3.496953e-31 9.432809e-07 8.412935e-01 
7.931308e-147 3.497087e-31 9.432814e-07 8.462563e-01 
8.383105e-147 3.497221e-31 9.432820e-07 8.490853e-01 
8.834903e-147 3.497354e-31 9.432825e-07 8.519143e-01 
9.286701e-147 3.497488e-31 9.444488e-07 8.547433e-01 
9.738498e-147 3.497622e-31 9.456152e-07 8.547713e-01 
1.005596e-146 3.498106e-31 9.475973e-07 8.638647e-01 
1.005690e-146 3.498590e-31 9.503160e-07 8.679302e-01 
1.005784e-146 3.498590e-31 9.517568e-07 8.719956e-01 
1.005878e-146 3.498590e-31 9.531975e-07 8.733588e-01 
1.005997e-146 3.498590e-31 9.532102e-07 8.757362e-01 
1.006116e-146 3.498591e-31 9.532229e-07 8.781135e-01 
1.006235e-146 3.498591e-31 9.532356e-07 8.804909e-01 
1.006563e-146 3.498591e-31 9.532483e-07 8.828683e-01 
1.006590e-146 3.498591e-31 9.559670e-07 8.852457e-01 
1.006618e-146 3.498591e-31 9.559677e-07 8.876230e-01 
1.006737e-146 3.498591e-31 9.559685e-07 8.876665e-01 
1.006856e-146 3.498596e-31 9.586871e-07 8.878499e-01 
1.006975e-146 3.498601e-31 1.000865e-06 8.880333e-01 
1.006998e-146 3.498606e-31 1.043043e-06 8.881004e-01 
1.007021e-146 3.498611e-31 1.085220e-06 8.881675e-01 
1.007529e-146 3.498632e-31 1.127398e-06 8.882346e-01 
1.008037e-146 3.498652e-31 1.169576e-06 8.883017e-01 
1.008545e-146 3.498672e-31 1.211754e-06 8.887362e-01 
1.009054e-146 3.498806e-31 1.253931e-06 8.890083e-01 
1.009562e-146 3.498819e-31 1.257619e-06 8.898577e-01 
1.009562e-146 3.498832e-31 1.261306e-06 8.913926e-01 
1.009562e-146 3.498845e-31 1.264993e-06 8.929275e-01 
1.009562e-146 3.498858e-31 1.307171e-06 8.976859e-01 
1.009562e-146 3.498870e-31 1.355176e-06 9.024443e-01 
1.009562e-146 3.498875e-31 1.403180e-06 9.072889e-01 
1.009681e-146 3.499009e-31 1.451185e-06 9.075885e-01 
1.009800e-146 3.499038e-31 1.458436e-06 9.076606e-01 
1.010491e-146 3.499040e-31 1.465686e-06 9.093749e-01 
1.011181e-146 3.499043e-31 1.472937e-06 9.125523e-01 
1.011872e-146 3.499045e-31 1.476882e-06 9.157297e-01 
1.012562e-146 3.499048e-31 1.484133e-06 9.178505e-01 
1.013253e-146 3.499050e-31 1.491384e-06 9.179173e-01 
1.013943e-146 3.499052e-31 1.498634e-06 9.191833e-01 
1.014062e-146 3.499055e-31 1.505885e-06 9.192015e-01 
1.014182e-146 3.499189e-31 1.505959e-06 9.192197e-01 
1.014301e-146 3.499322e-31 1.506032e-06 9.203646e-01 
1.014420e-146 3.499456e-31 1.506105e-06 9.215094e-01 
1.014539e-146 3.499590e-31 1.506179e-06 9.226543e-01 
1.014659e-146 3.499723e-31 1.506252e-06 9.237992e-01 
1.014778e-146 3.499857e-31 1.506253e-06 9.247981e-01 
1.014897e-146 3.499991e-31 1.506875e-06 9.257970e-01 
1.015016e-146 3.499992e-31 1.506877e-06 9.259083e-01 
1.015135e-146 3.499992e-31 1.506878e-06 9.320327e-01 
1.015255e-146 3.500239e-31 1.506878e-06 9.381571e-01 
1.015374e-146 3.500485e-31 1.506878e-06 9.430819e-01 
1.015493e-146 3.500732e-31 1.509597e-06 9.500597e-01 
1.015612e-146 3.501001e-31 1.512315e-06 9.500608e-01 
1.015731e-146 3.501270e-31 1.512506e-06 9.500620e-01 
1.015851e-146 3.501538e-31 1.512697e-06 9.500631e-01 
1.015970e-146 3.501807e-31 1.512888e-06 9.500642e-01 
1.016089e-146 3.501934e-31 1.514201e-06 9.503422e-01 
1.016208e-146 3.501935e-31 1.514831e-06 9.639281e-01 
1.016328e-146 3.502069e-31 1.514904e-06 9.642861e-01 
1.016447e-146 3.502143e-31 1.514976e-06 9.653431e-01 
1.016566e-146 3.502277e-31 1.514977e-06 9.664002e-01 
1.016685e-146 3.502410e-31 1.514977e-06 9.668201e-01 
1.016804e-146 3.502544e-31 1.514977e-06 9.672400e-01 
1.016924e-146 3.502678e-31 1.515013e-06 9.690860e-01 
1.016926e-146 3.502811e-31 1.515048e-06 9.709321e-01 
1.016926e-146 3.502945e-31 1.515049e-06 9.727781e-01 
1.016926e-146 3.503079e-31 1.515147e-06 9.746241e-01 
1.016927e-146 3.503165e-31 1.515245e-06 9.764701e-01 
1.016928e-146 3.503250e-31 1.515343e-06 9.777450e-01 
1.016928e-146 3.503336e-31 1.515369e-06 9.790199e-01 
1.017048e-146 3.503422e-31 1.515489e-06 9.802948e-01 
1.017167e-146 3.503461e-31 1.515608e-06 9.828574e-01 
1.106763e-146 3.503501e-31 1.515728e-06 9.984285e-01 
1.196359e-146 3.503531e-31 1.515730e-06 1.014000e+00 
1.285955e-146 3.503561e-31 1.515733e-06 1.024014e+00 
1.375552e-146 3.503808e-31 1.515737e-06 1.026194e+00 
1.465148e-146 3.504055e-31 1.515739e-06 1.028373e+00 
2.025912e-146 3.504188e-31 1.515740e-06 1.030552e+00 
2.586677e-146 3.504322e-31 1.515753e-06 1.032732e+00 
3.147441e-146 3.504456e-31 1.515766e-06 1.036734e+00 
3.708206e-146 3.504589e-31 1.515779e-06 1.041186e+00 
4.268970e-146 3.504723e-31 1.523029e-06 1.047116e+00 
4.829735e-146 3.504724e-31 1.530280e-06 1.049551e+00 
5.390499e-146 3.504857e-31 1.537531e-06 1.050108e+00 
5.951263e-146 3.504991e-31 1.537532e-06 1.050665e+00 
6.512028e-146 3.505125e-31 1.537543e-06 1.050800e+00 
7.072792e-146 3.505259e-31 1.539667e-06 1.050934e+00 
7.072912e-146 3.505392e-31 1.541792e-06 1.051069e+00 
7.073900e-146 3.505639e-31 1.543916e-06 1.051073e+00 
7.074888e-146 3.514717e-31 1.546040e-06 1.051078e+00 
7.075877e-146 3.529744e-31 1.546042e-06 1.051078e+00 
7.076865e-146 3.544772e-31 1.548761e-06 1.051078e+00 
7.077853e-146 3.559799e-31 1.551480e-06 1.051078e+00 
7.078842e-146 3.574827e-31 1.552038e-06 1.051117e+00 
7.079830e-146 3.589854e-31 1.552596e-06 1.051118e+00 
7.079949e-146 3.620087e-31 1.553154e-06 1.051123e+00 
7.080069e-146 3.650319e-31 1.553200e-06 1.051128e+00 
7.080188e-146 3.680552e-31 1.553246e-06 1.051155e+00 
7.080307e-146 3.710784e-31 1.553265e-06 1.051155e+00 
7.080307e-146 3.741017e-31 1.553284e-06 1.051288e+00 
7.080307e-146 3.771249e-31 1.553303e-06 1.052297e+00 
7.080307e-146 3.783119e-31 1.553303e-06 1.061921e+00 
7.080419e-146 3.794988e-31 1.553303e-06 1.071545e+00 
7.080531e-146 3.806858e-31 1.553303e-06 1.071546e+00 
7.080643e-146 3.818727e-31 1.553303e-06 1.071549e+00 
7.080755e-146 3.830597e-31 1.553303e-06 1.074597e+00 
7.080764e-146 3.842467e-31 1.553304e-06 1.077646e+00 
7.080772e-146 3.844723e-31 1.555630e-06 1.077784e+00 
