0 54305.8007951 126713.535189
1 54305.8007951 126713.535189
2 54305.8007951 126713.535189
3 54305.8007951 126713.535189
0 16970.5627485 39597.9797464
1 16970.5627485 39597.9797464
2 16970.5627485 39597.9797464
3 16970.5627485 39597.9797464
0 54305.8007951 126713.535189
1 54305.8007951 126713.535189
2 54305.8007951 126713.535189
3 54305.8007951 126713.535189
0 16970.5627485 39597.9797464
1 16970.5627485 39597.9797464
2 16970.5627485 39597.9797464
3 16970.5627485 39597.9797464
0 54302.1553341 126705.029113
1 54302.1553341 126705.029113
2 54302.1553341 126705.029113
3 54302.1553341 126705.029113
0 16969.4235419 39595.3215978
1 16969.4235419 39595.3215978
2 16969.4235419 39595.3215978
3 16969.4235419 39595.3215978
0 54305.8007951 126713.535189
1 54305.8007951 126713.535189
2 54305.8007951 126713.535189
3 54305.8007951 126713.535189
0 16970.5627485 39597.9797464
1 16970.5627485 39597.9797464
2 16970.5627485 39597.9797464
3 16970.5627485 39597.9797464
0 54305.8007951 126713.535189
1 54305.8007951 126713.535189
2 54305.8007951 126713.535189
3 54305.8007951 126713.535189
0 16970.5627485 39597.9797464
1 16970.5627485 39597.9797464
2 16970.5627485 39597.9797464
3 16970.5627485 39597.9797464
