0 1 0
1 0 1
7 0 3
8 0 3
38 0 38
40 0 38
42 0 38
44 0 38
114 1 113
119 1 113
121 1 113
123 1 114
142 1 114
144 1 113
145 1 113
161 1 113
162 1 114
174 1 114
179 1 114
190 1 114
192 1 113
196 1 114
198 1 195
199 1 113
200 1 113
202 1 195
207 1 113
208 1 114
215 1 114
225 1 113
226 1 114
228 1 195
230 1 114
256 1 113
268 1 113
280 1 113
303 1 114
329 1 114
339 1 114
356 1 195
412 1 114
422 1 357
426 1 113
432 1 371
438 1 373
448 1 191
451 1 114
459 1 195
460 1 113
467 1 113
473 1 113
495 1 459
501 1 113
535 1 487
539 1 477
540 1 483
546 1 477
554 1 482
557 1 372
558 1 195
578 1 113
580 1 195
603 1 195
614 1 114
620 1 484
635 1 113
636 1 114
656 1 114
657 1 460
677 1 195
692 1 476
703 1 487
704 1 486
712 1 485
717 1 459
751 1 113
756 1 195
758 1 113
762 1 760
764 1 485
773 1 481
779 1 762
780 1 114
781 1 476
785 1 760
790 1 761
791 1 486
792 1 761
793 1 476
807 1 483
809 1 114
820 1 357
823 1 761
825 1 114
887 1 485
888 1 838
891 1 476
898 1 762
906 1 195
927 1 483
949 1 373
952 1 113
957 1 485
960 1 482
963 1 760
975 1 482
1008 1 459
1010 1 372
1030 1 762
1047 1 487
1048 1 114
1074 1 762
1077 1 114
1078 1 487
1083 1 482
1092 1 113
1101 1 113
1105 1 486
1108 1 1087
1136 1 486
1155 1 460
1162 1 459
1164 1 476
1166 1 762
1179 1 114
1188 1 460
1197 1 373
1198 1 484
1199 1 760
1202 1 372
1206 1 761
1219 1 760
1220 1 195
1222 1 761
1229 1 476
1246 1 113
1247 1 113
1251 1 483
1253 1 113
1254 1 486
1265 1 460
1275 1 479
1278 1 478
1279 1 760
1283 1 761
1293 1 114
1300 1 478
1306 1 760
1309 1 760
1310 1 762
1381 1 195
1386 1 114
1407 1 372
1412 1 762
1414 1 357
1417 1 114
1418 1 195
1420 1 485
1421 1 1086
1423 1 1402
1430 1 762
1460 1 114
1464 1 195
1476 1 760
1479 1 1086
1484 1 476
1489 1 113
1490 1 113
1506 1 114
1516 1 460
1553 1 114
1554 1 485
1567 1 195
1576 1 487
1581 1 487
1583 1 762
1585 1 1584
1588 1 484
1595 1 481
1596 1 760
1597 1 761
1601 1 357
1607 1 484
1609 1 485
1610 1 486
1625 1 487
1627 1 481
1628 1 762
1630 1 484
1631 1 481
1635 1 477
1637 1 460
1646 1 486
1647 1 1581
1648 1 557
1651 1 481
1661 1 195
1662 1 478
1670 1 481
1675 1 485
1691 1 485
1694 1 114
1705 1 482
1708 1 1088
1715 1 760
1809 1 1584
1811 1 1584
1812 1 487
1822 1 478
1826 1 477
1830 1 1089
1831 1 1584
1833 1 482
1836 1 479
1837 1 1399
1841 1 485
1844 1 479
1868 1 114
1881 1 1585
1886 1 487
1887 1 373
1893 1 195
1899 1 114
1904 1 195
1905 1 487
1917 1 483
1921 1 1585
1925 1 114
1982 1 762
1984 1 114
1990 1 483
1994 1 761
1995 1 372
2000 1 484
2002 1 1088
2004 1 1402
2007 1 373
2014 1 373
2038 1 487
2045 1 1036
2049 1 1399
2054 1 762
2076 1 195
2093 1 1425
2094 1 1036
2095 1 478
2096 1 483
2107 1 477
2111 1 478
2112 1 113
2129 1 195
