103.698230732 3568.494785
111.877471057 3300.32871469
120.056711381 3154.39639049
128.235951705 3136.35887445
136.415192029 3158.18554132
144.594432353 3300.65868878
152.773672677 3496.16470208
160.952913001 3696.62839676
169.132153325 3969.31027935
177.311393649 4275.55611478
185.490633973 4101.78759469
193.669874297 3830.20738108
201.849114621 3190.70244357
210.028354945 2712.77832983
218.207595269 2408.79791592
226.386835593 2290.04072368
234.566075917 2360.4847637
242.745316241 2614.52612907
250.924556566 3027.75552524
259.10379689 3563.27148305
267.283037214 3989.0596788
275.462277538 4208.12489333
283.641517862 4237.75741117
291.820758186 3885.53685223
299.99999851 3430.34248668
308.179238834 3082.54376322
316.358479158 2850.60073746
324.537719482 2740.39183887
332.716959806 2756.28616126
340.89620013 2897.17017504
349.075440454 3153.51914073
357.254680778 3418.19598575
365.433921102 3711.59045439
373.613161426 4040.25046436
381.79240175 4162.75057337
389.971642075 4138.62559342
398.150882399 3872.8138079
406.330122723 3575.10711749
414.509363047 3225.50003019
422.688603371 3043.29349729
430.867843695 2970.74991417
439.047084019 2923.50227044
447.226324343 3003.83680749
455.405564667 3184.73989749
463.584804991 3439.11745642
471.764045315 3738.4973864
479.943285639 4042.88110958
488.122525963 4020.43071375
496.301766287 3870.79527928
